"municipio","cod_municipio","uf","area_km2","ano","incremento","desmatamento"
"Arari",2101004,"MA",80.33249,"2006",2.9,383.1
"Arari",2101004,"MA",1011.94665,"2007",1.5,384.6
"Arari",2101004,"MA",80.33249,"2007",7.8,392.4
"Arari",2101004,"MA",1011.94665,"2008",3.1,395.5
"Arari",2101004,"MA",80.33249,"2008",7.8,403.3
"Arari",2101004,"MA",1011.94665,"2009",0.6,403.9
"Arari",2101004,"MA",80.33249,"2009",0.5,404.4
"Arari",2101004,"MA",1011.94665,"2010",0.2,404.6
"Arari",2101004,"MA",80.33249,"2010",0.5,405.1
"Arari",2101004,"MA",1011.94665,"2011",0.7,405.8
"Arari",2101004,"MA",80.33249,"2011",0.6,406.4
"Arari",2101004,"MA",1011.94665,"2012",0,406.4
"Arari",2101004,"MA",80.33249,"2012",0.6,407
"Arari",2101004,"MA",1011.94665,"2013",0.4,407.4
"Arari",2101004,"MA",80.33249,"2013",0.5,407.9
"Arari",2101004,"MA",1011.94665,"2014",0.3,408.2
"Arari",2101004,"MA",80.33249,"2014",0.4,408.6
"Arari",2101004,"MA",1011.94665,"2015",0,408.6
"Arari",2101004,"MA",80.33249,"2015",0.5,409.1
"Arari",2101004,"MA",1011.94665,"2016",0.4,409.5
"Arari",2101004,"MA",80.33249,"2016",0.4,409.9
"Arari",2101004,"MA",1011.94665,"2017",0.7,410.6
"Arari",2101004,"MA",80.33249,"2017",1.2,411.8
"Arari",2101004,"MA",1011.94665,"2018",0.1,411.9
"Arari",2101004,"MA",80.33249,"2018",0.8,412.7
"Arari",2101004,"MA",1011.94665,"2019",0,412.7
"Arari",2101004,"MA",80.33249,"2019",1.7,414.4
"Arari",2101004,"MA",1011.94665,"2020",1.2,415.6
"Arari",2101004,"MA",80.33249,"2020",1.2,416.8
"Arari",2101004,"MA",1011.94665,"2021",0,416.8
"Arari",2101004,"MA",80.33249,"2021",0.2,417
"Arari",2101004,"MA",1011.94665,"2022",0,417
"Arari",2101004,"MA",80.33249,"2022",0.9,417.9
"Arenápolis",5101308,"MT",413.06821,"2000",NA,350.1
"Arenápolis",5101308,"MT",413.06821,"2001",9.7,359.8
"Arenápolis",5101308,"MT",413.06821,"2002",0.4,360.2
"Arenápolis",5101308,"MT",413.06821,"2003",0.7,360.9
"Arenápolis",5101308,"MT",413.06821,"2004",1.6,362.5
"Arenápolis",5101308,"MT",413.06821,"2005",1.3,363.8
"Arenápolis",5101308,"MT",413.06821,"2006",0.6,364.4
"Arenápolis",5101308,"MT",413.06821,"2007",0.5,364.9
"Arenápolis",5101308,"MT",413.06821,"2008",0.2,365.1
"Arenápolis",5101308,"MT",413.06821,"2009",0.2,365.3
"Arenápolis",5101308,"MT",413.06821,"2010",0.1,365.4
"Arenápolis",5101308,"MT",413.06821,"2011",0,365.4
"Arenápolis",5101308,"MT",413.06821,"2012",0,365.4
"Arenápolis",5101308,"MT",413.06821,"2013",0.4,365.8
"Arenápolis",5101308,"MT",413.06821,"2014",0.1,365.9
"Arenápolis",5101308,"MT",413.06821,"2015",0.1,366
"Arenápolis",5101308,"MT",413.06821,"2016",0,366
"Arenápolis",5101308,"MT",413.06821,"2017",0,366
"Arenápolis",5101308,"MT",413.06821,"2018",0.7,366.7
"Arenápolis",5101308,"MT",413.06821,"2019",0.7,367.4
"Arenápolis",5101308,"MT",413.06821,"2020",0.1,367.5
"Arenápolis",5101308,"MT",413.06821,"2021",0.3,367.8
"Arenápolis",5101308,"MT",413.06821,"2022",0,367.8
"Aripuanã",5101407,"MT",25044.78932,"2000",NA,1898.9
"Aripuanã",5101407,"MT",25044.78932,"2001",174.8,2073.7
"Aripuanã",5101407,"MT",25044.78932,"2002",347.8,2421.5
"Aripuanã",5101407,"MT",25044.78932,"2003",404.8,2826.3
"Aripuanã",5101407,"MT",25044.78932,"2004",383,3209.3
"Aripuanã",5101407,"MT",25044.78932,"2005",330.6,3539.9
"Aripuanã",5101407,"MT",25044.78932,"2006",51.9,3591.8
"Aripuanã",5101407,"MT",25044.78932,"2007",83.8,3675.6
"Aripuanã",5101407,"MT",25044.78932,"2008",80.4,3756
"Aripuanã",5101407,"MT",25044.78932,"2009",41.4,3797.4
"Aripuanã",5101407,"MT",25044.78932,"2010",31.7,3829.1
"Aripuanã",5101407,"MT",25044.78932,"2011",34,3863.1
"Aripuanã",5101407,"MT",25044.78932,"2012",21.4,3884.5
"Aripuanã",5101407,"MT",25044.78932,"2013",40,3924.5
"Aripuanã",5101407,"MT",25044.78932,"2014",40.3,3964.8
"Aripuanã",5101407,"MT",25044.78932,"2015",51.7,4016.5
"Aripuanã",5101407,"MT",25044.78932,"2016",83.5,4100
"Aripuanã",5101407,"MT",25044.78932,"2017",91.9,4191.9
"Aripuanã",5101407,"MT",25044.78932,"2018",110.7,4302.6
"Aripuanã",5101407,"MT",25044.78932,"2019",153.9,4456.5
"Aripuanã",5101407,"MT",25044.78932,"2020",142.9,4599.4
"Aripuanã",5101407,"MT",25044.78932,"2021",170.3,4769.7
"Aripuanã",5101407,"MT",25044.78932,"2022",132.7,4902.4
"Ariquemes",1100023,"RO",4390.90053,"2000",NA,2610.8
"Ariquemes",1100023,"RO",4390.90053,"2001",78,2688.8
"Ariquemes",1100023,"RO",4390.90053,"2002",123.7,2812.5
"Ariquemes",1100023,"RO",4390.90053,"2003",65.9,2878.4
"Ariquemes",1100023,"RO",4390.90053,"2004",83.4,2961.8
"Ariquemes",1100023,"RO",4390.90053,"2005",84.4,3046.2
"Ariquemes",1100023,"RO",4390.90053,"2006",16.6,3062.8
"Ariquemes",1100023,"RO",4390.90053,"2007",31.2,3094
"Ariquemes",1100023,"RO",4390.90053,"2008",8.3,3102.3
"Ariquemes",1100023,"RO",4390.90053,"2009",8.6,3110.9
"Ariquemes",1100023,"RO",4390.90053,"2010",4.1,3115
"Ariquemes",1100023,"RO",4390.90053,"2011",3.7,3118.7
"Ariquemes",1100023,"RO",4390.90053,"2012",7.1,3125.8
"Ariquemes",1100023,"RO",4390.90053,"2013",12.4,3138.2
"Ariquemes",1100023,"RO",4390.90053,"2014",10.4,3148.6
"Ariquemes",1100023,"RO",4390.90053,"2015",10.2,3158.8
"Ariquemes",1100023,"RO",4390.90053,"2016",31.4,3190.2
"Ariquemes",1100023,"RO",4390.90053,"2017",20.7,3210.9
"Ariquemes",1100023,"RO",4390.90053,"2018",16.8,3227.7
"Ariquemes",1100023,"RO",4390.90053,"2019",18.5,3246.2
"Ariquemes",1100023,"RO",4390.90053,"2020",22.4,3268.6
"Ariquemes",1100023,"RO",4390.90053,"2021",14.9,3283.5
"Ariquemes",1100023,"RO",4390.90053,"2022",11.8,3295.3
"Arraias",1702406,"TO",5804.01122,"2000",NA,414.9
"Arraias",1702406,"TO",5804.01122,"2001",38.5,453.4
"Arraias",1702406,"TO",5804.01122,"2002",38.5,491.9
"Arraias",1702406,"TO",5804.01122,"2003",29.1,521
"Arraias",1702406,"TO",5804.01122,"2004",29.1,550.1
"Arraias",1702406,"TO",5804.01122,"2005",55.6,605.7
"Arraias",1702406,"TO",5804.01122,"2006",55.6,661.3
"Arraias",1702406,"TO",5804.01122,"2007",39.4,700.7
"Arraias",1702406,"TO",5804.01122,"2008",39.4,740.1
"Arraias",1702406,"TO",5804.01122,"2009",24.5,764.6
"Arraias",1702406,"TO",5804.01122,"2010",24.5,789.1
"Arraias",1702406,"TO",5804.01122,"2011",49.7,838.8
"Arraias",1702406,"TO",5804.01122,"2012",49.7,888.5
"Arraias",1702406,"TO",5804.01122,"2013",35,923.5
"Arraias",1702406,"TO",5804.01122,"2014",43.9,967.4
"Arraias",1702406,"TO",5804.01122,"2015",48.8,1016.2
"Arraias",1702406,"TO",5804.01122,"2016",8.9,1025.1
"Arraias",1702406,"TO",5804.01122,"2017",48.2,1073.3
"Arraias",1702406,"TO",5804.01122,"2018",29.2,1102.5
"Arraias",1702406,"TO",5804.01122,"2019",32.1,1134.6
"Arraias",1702406,"TO",5804.01122,"2020",31.1,1165.7
"Arraias",1702406,"TO",5804.01122,"2021",50.2,1215.9
"Arraias",1702406,"TO",5804.01122,"2022",41.4,1257.3
"Assis Brasil",1200054,"AC",4979.44236,"2000",NA,96.4
"Assis Brasil",1200054,"AC",4979.44236,"2001",70,166.4
"Assis Brasil",1200054,"AC",4979.44236,"2002",1.2,167.6
"Assis Brasil",1200054,"AC",4979.44236,"2003",39.4,207
"Assis Brasil",1200054,"AC",4979.44236,"2004",4.4,211.4
"Assis Brasil",1200054,"AC",4979.44236,"2005",18.5,229.9
"Assis Brasil",1200054,"AC",4979.44236,"2006",0.9,230.8
"Assis Brasil",1200054,"AC",4979.44236,"2007",2.9,233.7
"Assis Brasil",1200054,"AC",4979.44236,"2008",3.4,237.1
"Assis Brasil",1200054,"AC",4979.44236,"2009",1.6,238.7
"Assis Brasil",1200054,"AC",4979.44236,"2010",3.8,242.5
"Assis Brasil",1200054,"AC",4979.44236,"2011",2.8,245.3
"Assis Brasil",1200054,"AC",4979.44236,"2012",2.4,247.7
"Assis Brasil",1200054,"AC",4979.44236,"2013",4.8,252.5
"Assis Brasil",1200054,"AC",4979.44236,"2014",7.7,260.2
"Assis Brasil",1200054,"AC",4979.44236,"2015",5.9,266.1
"Assis Brasil",1200054,"AC",4979.44236,"2016",2.9,269
"Assis Brasil",1200054,"AC",4979.44236,"2017",6.4,275.4
"Assis Brasil",1200054,"AC",4979.44236,"2018",7.9,283.3
"Assis Brasil",1200054,"AC",4979.44236,"2019",21.1,304.4
"Assis Brasil",1200054,"AC",4979.44236,"2020",18.2,322.6
"Assis Brasil",1200054,"AC",4979.44236,"2021",17.6,340.2
"Assis Brasil",1200054,"AC",4979.44236,"2022",8.5,348.7
"Atalaia do Norte",1300201,"AM",76400.65215,"2000",NA,189.5
"Atalaia do Norte",1300201,"AM",76400.65215,"2001",1.6,191.1
"Atalaia do Norte",1300201,"AM",76400.65215,"2002",19.4,210.5
"Atalaia do Norte",1300201,"AM",76400.65215,"2003",6.6,217.1
"Atalaia do Norte",1300201,"AM",76400.65215,"2004",2.7,219.8
"Atalaia do Norte",1300201,"AM",76400.65215,"2005",3,222.8
"Atalaia do Norte",1300201,"AM",76400.65215,"2006",0.2,223
"Atalaia do Norte",1300201,"AM",76400.65215,"2007",1.8,224.8
"Atalaia do Norte",1300201,"AM",76400.65215,"2008",1.2,226
"Atalaia do Norte",1300201,"AM",76400.65215,"2009",1.4,227.4
"Atalaia do Norte",1300201,"AM",76400.65215,"2010",2.4,229.8
"Atalaia do Norte",1300201,"AM",76400.65215,"2011",1.7,231.5
"Atalaia do Norte",1300201,"AM",76400.65215,"2012",1.5,233
"Atalaia do Norte",1300201,"AM",76400.65215,"2013",0.9,233.9
"Atalaia do Norte",1300201,"AM",76400.65215,"2014",0.4,234.3
"Atalaia do Norte",1300201,"AM",76400.65215,"2015",0.1,234.4
"Atalaia do Norte",1300201,"AM",76400.65215,"2016",1,235.4
"Atalaia do Norte",1300201,"AM",76400.65215,"2017",1.2,236.6
"Atalaia do Norte",1300201,"AM",76400.65215,"2018",0.7,237.3
"Atalaia do Norte",1300201,"AM",76400.65215,"2019",2.5,239.8
"Atalaia do Norte",1300201,"AM",76400.65215,"2020",1,240.8
"Atalaia do Norte",1300201,"AM",76400.65215,"2021",1.7,242.5
"Atalaia do Norte",1300201,"AM",76400.65215,"2022",2.1,244.6
"Augustinópolis",1702554,"TO",216.17369,"2000",NA,199.9
"Augustinópolis",1702554,"TO",180.69657,"2000",NA,370.9
"Augustinópolis",1702554,"TO",216.17369,"2001",1.4,372.3
"Augustinópolis",1702554,"TO",180.69657,"2001",0.1,372.4
"Augustinópolis",1702554,"TO",216.17369,"2002",0.7,373.1
"Augustinópolis",1702554,"TO",180.69657,"2002",0.1,373.2
"Augustinópolis",1702554,"TO",216.17369,"2003",3.8,377
"Augustinópolis",1702554,"TO",180.69657,"2003",0.2,377.2
"Augustinópolis",1702554,"TO",216.17369,"2004",0.4,377.6
"Augustinópolis",1702554,"TO",180.69657,"2004",0.2,377.8
"Augustinópolis",1702554,"TO",216.17369,"2005",1.1,378.9
"Augustinópolis",1702554,"TO",180.69657,"2005",0.2,379.1
"Augustinópolis",1702554,"TO",216.17369,"2006",0.5,379.6
"Augustinópolis",1702554,"TO",180.69657,"2006",0.2,379.8
"Augustinópolis",1702554,"TO",216.17369,"2007",0.4,380.2
"Augustinópolis",1702554,"TO",180.69657,"2007",0.3,380.5
"Augustinópolis",1702554,"TO",216.17369,"2008",0.3,380.8
"Augustinópolis",1702554,"TO",180.69657,"2008",0.3,381.1
"Augustinópolis",1702554,"TO",216.17369,"2009",0,381.1
"Augustinópolis",1702554,"TO",180.69657,"2009",0.2,381.3
"Augustinópolis",1702554,"TO",216.17369,"2010",0.2,381.5
"Augustinópolis",1702554,"TO",180.69657,"2010",0.2,381.7
"Augustinópolis",1702554,"TO",216.17369,"2011",0,381.7
"Augustinópolis",1702554,"TO",180.69657,"2011",0,381.7
"Augustinópolis",1702554,"TO",216.17369,"2012",0.1,381.8
"Augustinópolis",1702554,"TO",180.69657,"2012",0,381.8
"Augustinópolis",1702554,"TO",216.17369,"2013",0,381.8
"Augustinópolis",1702554,"TO",180.69657,"2013",0,381.8
"Augustinópolis",1702554,"TO",216.17369,"2014",0.5,382.3
"Augustinópolis",1702554,"TO",180.69657,"2014",0.1,382.4
"Augustinópolis",1702554,"TO",216.17369,"2015",0.3,382.7
"Augustinópolis",1702554,"TO",180.69657,"2015",0,382.7
"Augustinópolis",1702554,"TO",216.17369,"2016",0,382.7
"Augustinópolis",1702554,"TO",180.69657,"2016",0,382.7
"Augustinópolis",1702554,"TO",216.17369,"2017",0.2,382.9
"Augustinópolis",1702554,"TO",180.69657,"2017",0.1,383
"Augustinópolis",1702554,"TO",216.17369,"2018",0,383
"Augustinópolis",1702554,"TO",180.69657,"2018",0,383
"Augustinópolis",1702554,"TO",216.17369,"2019",0.2,383.2
"Augustinópolis",1702554,"TO",180.69657,"2019",0.2,383.4
"Augustinópolis",1702554,"TO",216.17369,"2020",0.1,383.5
"Augustinópolis",1702554,"TO",180.69657,"2020",0,383.5
"Augustinópolis",1702554,"TO",216.17369,"2021",0.1,383.6
"Augustinópolis",1702554,"TO",180.69657,"2021",0,383.6
"Augustinópolis",1702554,"TO",216.17369,"2022",0.4,384
"Augustinópolis",1702554,"TO",180.69657,"2022",0,384
"Augusto Corrêa",1500909,"PA",1081.64291,"2000",NA,702.8
"Augusto Corrêa",1500909,"PA",1081.64291,"2001",4.1,706.9
"Augusto Corrêa",1500909,"PA",1081.64291,"2002",0,706.9
"Augusto Corrêa",1500909,"PA",1081.64291,"2003",9.7,716.6
"Augusto Corrêa",1500909,"PA",1081.64291,"2004",0.9,717.5
"Augusto Corrêa",1500909,"PA",1081.64291,"2005",0.4,717.9
"Augusto Corrêa",1500909,"PA",1081.64291,"2006",1.7,719.6
"Augusto Corrêa",1500909,"PA",1081.64291,"2007",4.8,724.4
"Augusto Corrêa",1500909,"PA",1081.64291,"2008",0.3,724.7
"Augusto Corrêa",1500909,"PA",1081.64291,"2009",0.4,725.1
"Augusto Corrêa",1500909,"PA",1081.64291,"2010",0.1,725.2
"Augusto Corrêa",1500909,"PA",1081.64291,"2011",0,725.2
"Augusto Corrêa",1500909,"PA",1081.64291,"2012",0,725.2
"Augusto Corrêa",1500909,"PA",1081.64291,"2013",0,725.2
"Augusto Corrêa",1500909,"PA",1081.64291,"2014",0,725.2
"Augusto Corrêa",1500909,"PA",1081.64291,"2015",0.2,725.4
"Augusto Corrêa",1500909,"PA",1081.64291,"2016",0,725.4
"Augusto Corrêa",1500909,"PA",1081.64291,"2017",0,725.4
"Augusto Corrêa",1500909,"PA",1081.64291,"2018",0,725.4
"Augusto Corrêa",1500909,"PA",1081.64291,"2019",0,725.4
"Augusto Corrêa",1500909,"PA",1081.64291,"2020",0,725.4
"Augusto Corrêa",1500909,"PA",1081.64291,"2021",0,725.4
"Augusto Corrêa",1500909,"PA",1081.64291,"2022",0,725.4
"Aurora do Pará",1500958,"PA",1813.02134,"2000",NA,1171
"Aurora do Pará",1500958,"PA",1813.02134,"2001",196.8,1367.8
"Aurora do Pará",1500958,"PA",1813.02134,"2002",5.6,1373.4
"Aurora do Pará",1500958,"PA",1813.02134,"2003",22.7,1396.1
"Aurora do Pará",1500958,"PA",1813.02134,"2004",33,1429.1
"Aurora do Pará",1500958,"PA",1813.02134,"2005",18.8,1447.9
"Aurora do Pará",1500958,"PA",1813.02134,"2006",22,1469.9
"Aurora do Pará",1500958,"PA",1813.02134,"2007",19.9,1489.8
"Aurora do Pará",1500958,"PA",1813.02134,"2008",17.2,1507
"Aurora do Pará",1500958,"PA",1813.02134,"2009",10.7,1517.7
"Aurora do Pará",1500958,"PA",1813.02134,"2010",10.8,1528.5
"Aurora do Pará",1500958,"PA",1813.02134,"2011",6.8,1535.3
"Aurora do Pará",1500958,"PA",1813.02134,"2012",0.9,1536.2
"Aurora do Pará",1500958,"PA",1813.02134,"2013",4.7,1540.9
"Aurora do Pará",1500958,"PA",1813.02134,"2014",0.9,1541.8
"Aurora do Pará",1500958,"PA",1813.02134,"2015",0.9,1542.7
"Aurora do Pará",1500958,"PA",1813.02134,"2016",1.5,1544.2
"Aurora do Pará",1500958,"PA",1813.02134,"2017",4.6,1548.8
"Aurora do Pará",1500958,"PA",1813.02134,"2018",3.7,1552.5
"Aurora do Pará",1500958,"PA",1813.02134,"2019",1.3,1553.8
"Aurora do Pará",1500958,"PA",1813.02134,"2020",3.1,1556.9
"Aurora do Pará",1500958,"PA",1813.02134,"2021",2.6,1559.5
"Aurora do Pará",1500958,"PA",1813.02134,"2022",2.1,1561.6
"Aurora do Tocantins",1702703,"TO",749.23876,"2000",NA,151.9
"Aurora do Tocantins",1702703,"TO",749.23876,"2001",30.3,182.2
"Aurora do Tocantins",1702703,"TO",749.23876,"2002",30.3,212.5
"Aurora do Tocantins",1702703,"TO",749.23876,"2003",6.4,218.9
"Aurora do Tocantins",1702703,"TO",749.23876,"2004",6.4,225.3
"Aurora do Tocantins",1702703,"TO",749.23876,"2005",13,238.3
"Aurora do Tocantins",1702703,"TO",749.23876,"2006",13,251.3
"Aurora do Tocantins",1702703,"TO",749.23876,"2007",9.4,260.7
"Aurora do Tocantins",1702703,"TO",749.23876,"2008",9.4,270.1
"Aurora do Tocantins",1702703,"TO",749.23876,"2009",3.2,273.3
"Aurora do Tocantins",1702703,"TO",749.23876,"2010",3.2,276.5
"Aurora do Tocantins",1702703,"TO",749.23876,"2011",4,280.5
"Aurora do Tocantins",1702703,"TO",749.23876,"2012",4,284.5
"Aurora do Tocantins",1702703,"TO",749.23876,"2013",7,291.5
"Aurora do Tocantins",1702703,"TO",749.23876,"2014",4,295.5
"Aurora do Tocantins",1702703,"TO",749.23876,"2015",3.2,298.7
"Aurora do Tocantins",1702703,"TO",749.23876,"2016",1.8,300.5
"Aurora do Tocantins",1702703,"TO",749.23876,"2017",1.9,302.4
"Aurora do Tocantins",1702703,"TO",749.23876,"2018",0.9,303.3
"Aurora do Tocantins",1702703,"TO",749.23876,"2019",1,304.3
"Aurora do Tocantins",1702703,"TO",749.23876,"2020",1,305.3
"Aurora do Tocantins",1702703,"TO",749.23876,"2021",4.2,309.5
"Aurora do Tocantins",1702703,"TO",749.23876,"2022",4.6,314.1
"Autazes",1300300,"AM",7710.61707,"2000",NA,976.7
"Autazes",1300300,"AM",7710.61707,"2001",28.7,1005.4
"Autazes",1300300,"AM",7710.61707,"2002",43.6,1049
"Autazes",1300300,"AM",7710.61707,"2003",20.7,1069.7
"Autazes",1300300,"AM",7710.61707,"2004",24.7,1094.4
"Autazes",1300300,"AM",7710.61707,"2005",29.3,1123.7
"Autazes",1300300,"AM",7710.61707,"2006",16.1,1139.8
"Autazes",1300300,"AM",7710.61707,"2007",17.9,1157.7
"Autazes",1300300,"AM",7710.61707,"2008",40.5,1198.2
"Autazes",1300300,"AM",7710.61707,"2009",10,1208.2
"Autazes",1300300,"AM",7710.61707,"2010",5.8,1214
"Autazes",1300300,"AM",7710.61707,"2011",23.9,1237.9
"Autazes",1300300,"AM",7710.61707,"2012",14.4,1252.3
"Autazes",1300300,"AM",7710.61707,"2013",9.3,1261.6
"Autazes",1300300,"AM",7710.61707,"2014",14.8,1276.4
"Autazes",1300300,"AM",7710.61707,"2015",23.2,1299.6
"Autazes",1300300,"AM",7710.61707,"2016",6.3,1305.9
"Autazes",1300300,"AM",7710.61707,"2017",19,1324.9
"Autazes",1300300,"AM",7710.61707,"2018",13.4,1338.3
"Autazes",1300300,"AM",7710.61707,"2019",34.8,1373.1
"Autazes",1300300,"AM",7710.61707,"2020",22.8,1395.9
"Autazes",1300300,"AM",7710.61707,"2021",47.3,1443.2
"Autazes",1300300,"AM",7710.61707,"2022",44.7,1487.9
"Aveiro",1501006,"PA",17088.13518,"2000",NA,836.9
"Aveiro",1501006,"PA",17088.13518,"2001",29.2,866.1
"Aveiro",1501006,"PA",17088.13518,"2002",51.3,917.4
"Aveiro",1501006,"PA",17088.13518,"2003",34.5,951.9
"Aveiro",1501006,"PA",17088.13518,"2004",42.2,994.1
"Aveiro",1501006,"PA",17088.13518,"2005",20.9,1015
"Aveiro",1501006,"PA",17088.13518,"2006",15.7,1030.7
"Aveiro",1501006,"PA",17088.13518,"2007",34,1064.7
"Aveiro",1501006,"PA",17088.13518,"2008",33,1097.7
"Aveiro",1501006,"PA",17088.13518,"2009",29.2,1126.9
"Aveiro",1501006,"PA",17088.13518,"2010",17.9,1144.8
"Aveiro",1501006,"PA",17088.13518,"2011",34.5,1179.3
"Aveiro",1501006,"PA",17088.13518,"2012",15.9,1195.2
"Aveiro",1501006,"PA",17088.13518,"2013",14.1,1209.3
"Aveiro",1501006,"PA",17088.13518,"2014",29.8,1239.1
"Aveiro",1501006,"PA",17088.13518,"2015",16,1255.1
"Aveiro",1501006,"PA",17088.13518,"2016",13.4,1268.5
"Aveiro",1501006,"PA",17088.13518,"2017",30.6,1299.1
"Aveiro",1501006,"PA",17088.13518,"2018",21,1320.1
"Aveiro",1501006,"PA",17088.13518,"2019",45,1365.1
"Aveiro",1501006,"PA",17088.13518,"2020",35,1400.1
"Aveiro",1501006,"PA",17088.13518,"2021",55.6,1455.7
"Aveiro",1501006,"PA",17088.13518,"2022",53.1,1508.8
"Axixá",2101103,"MA",164.15451,"2000",NA,11.7
"Axixá",2101103,"MA",164.15451,"2001",1.6,13.3
"Axixá",2101103,"MA",164.15451,"2002",10.3,23.6
"Axixá",2101103,"MA",164.15451,"2003",0.1,23.7
"Axixá",2101103,"MA",164.15451,"2004",0.1,23.8
"Axixá",2101103,"MA",164.15451,"2005",0.8,24.6
"Axixá",2101103,"MA",164.15451,"2006",0.2,24.8
"Axixá",2101103,"MA",164.15451,"2007",0,24.8
"Axixá",2101103,"MA",164.15451,"2008",3.3,28.1
"Axixá",2101103,"MA",164.15451,"2009",0,28.1
"Axixá",2101103,"MA",164.15451,"2010",0.8,28.9
"Axixá",2101103,"MA",164.15451,"2011",0.2,29.1
"Axixá",2101103,"MA",164.15451,"2012",0.1,29.2
"Axixá",2101103,"MA",164.15451,"2013",0.4,29.6
"Axixá",2101103,"MA",164.15451,"2014",0.2,29.8
"Axixá",2101103,"MA",164.15451,"2015",0.2,30
"Axixá",2101103,"MA",164.15451,"2016",0.1,30.1
"Axixá",2101103,"MA",164.15451,"2017",0,30.1
"Axixá",2101103,"MA",164.15451,"2018",0.1,30.2
"Axixá",2101103,"MA",164.15451,"2019",0,30.2
"Axixá",2101103,"MA",164.15451,"2020",0,30.2
"Axixá",2101103,"MA",164.15451,"2021",0.2,30.4
"Axixá",2101103,"MA",164.15451,"2022",0,30.4
"Axixá do Tocantins",1702901,"TO",149.9424,"2000",NA,131.6
"Axixá do Tocantins",1702901,"TO",149.9424,"2001",2.1,133.7
"Axixá do Tocantins",1702901,"TO",149.9424,"2002",2.1,135.8
"Axixá do Tocantins",1702901,"TO",149.9424,"2003",0.5,136.3
"Axixá do Tocantins",1702901,"TO",149.9424,"2004",0.5,136.8
"Axixá do Tocantins",1702901,"TO",149.9424,"2005",0.4,137.2
"Axixá do Tocantins",1702901,"TO",149.9424,"2006",0.4,137.6
"Axixá do Tocantins",1702901,"TO",149.9424,"2007",0.7,138.3
"Axixá do Tocantins",1702901,"TO",149.9424,"2008",0.7,139
"Axixá do Tocantins",1702901,"TO",149.9424,"2009",0.1,139.1
"Axixá do Tocantins",1702901,"TO",149.9424,"2010",0.1,139.2
"Axixá do Tocantins",1702901,"TO",149.9424,"2011",0.1,139.3
"Axixá do Tocantins",1702901,"TO",149.9424,"2012",0.1,139.4
"Axixá do Tocantins",1702901,"TO",149.9424,"2013",0,139.4
"Axixá do Tocantins",1702901,"TO",149.9424,"2014",0.4,139.8
"Axixá do Tocantins",1702901,"TO",149.9424,"2015",0.1,139.9
"Axixá do Tocantins",1702901,"TO",149.9424,"2016",0,139.9
"Axixá do Tocantins",1702901,"TO",149.9424,"2017",0,139.9
"Axixá do Tocantins",1702901,"TO",149.9424,"2018",0.1,140
"Axixá do Tocantins",1702901,"TO",149.9424,"2019",0,140
"Axixá do Tocantins",1702901,"TO",149.9424,"2020",0.1,140.1
"Axixá do Tocantins",1702901,"TO",149.9424,"2021",0.1,140.2
"Axixá do Tocantins",1702901,"TO",149.9424,"2022",0.2,140.4
"Açailândia",2100055,"MA",5775.42255,"2000",NA,4769.6
"Açailândia",2100055,"MA",5775.42255,"2001",83,4852.6
"Açailândia",2100055,"MA",5775.42255,"2002",34.3,4886.9
"Açailândia",2100055,"MA",5775.42255,"2003",50.7,4937.6
"Açailândia",2100055,"MA",5775.42255,"2004",59.1,4996.7
"Açailândia",2100055,"MA",5775.42255,"2005",54,5050.7
"Açailândia",2100055,"MA",5775.42255,"2006",42.7,5093.4
"Açailândia",2100055,"MA",5775.42255,"2007",33.9,5127.3
"Açailândia",2100055,"MA",5775.42255,"2008",53.8,5181.1
"Açailândia",2100055,"MA",5775.42255,"2009",23.8,5204.9
"Açailândia",2100055,"MA",5775.42255,"2010",14.3,5219.2
"Açailândia",2100055,"MA",5775.42255,"2011",8.4,5227.6
"Açailândia",2100055,"MA",5775.42255,"2012",5.5,5233.1
"Açailândia",2100055,"MA",5775.42255,"2013",5.7,5238.8
"Açailândia",2100055,"MA",5775.42255,"2014",7.3,5246.1
"Açailândia",2100055,"MA",5775.42255,"2015",8,5254.1
"Açailândia",2100055,"MA",5775.42255,"2016",7.4,5261.5
"Açailândia",2100055,"MA",5775.42255,"2017",4.3,5265.8
"Açailândia",2100055,"MA",5775.42255,"2018",9.7,5275.5
"Açailândia",2100055,"MA",5775.42255,"2019",10.2,5285.7
"Açailândia",2100055,"MA",5775.42255,"2020",20,5305.7
"Açailândia",2100055,"MA",5775.42255,"2021",13.6,5319.3
"Açailândia",2100055,"MA",5775.42255,"2022",14,5333.3
"Babaçulândia",1703008,"TO",1795.63037,"2000",NA,87.8
"Babaçulândia",1703008,"TO",1795.63037,"2001",23.3,111.1
"Babaçulândia",1703008,"TO",1795.63037,"2002",23.3,134.4
"Babaçulândia",1703008,"TO",1795.63037,"2003",20.5,154.9
"Babaçulândia",1703008,"TO",1795.63037,"2004",20.5,175.4
