cod_ibge,id_mun,ano,casos
2109056,210905,2003,1
2109106,210910,2003,29
2109205,210920,2003,1
2109239,210923,2003,1
2109304,210930,2003,1
2109452,210945,2003,4
2109502,210950,2003,9
2109551,210955,2003,0
2109601,210960,2003,18
2109700,210970,2003,1
2109759,210975,2003,1
2109809,210980,2003,1
2109908,210990,2003,63
2110005,211000,2003,17
2110039,211003,2003,3
2110203,211020,2003,19
2110302,211030,2003,4
2110500,211050,2003,0
2110658,211065,2003,16
2110708,211070,2003,2
2110807,211080,2003,0
2110856,211085,2003,95
2111003,211100,2003,0
2111052,211105,2003,1
2111078,211107,2003,2
2111201,211120,2003,25
2111250,211125,2003,0
2111300,211130,2003,496
2111409,211140,2003,0
2111508,211150,2003,4
2111532,211153,2003,43
2111573,211157,2003,0
2111607,211160,2003,2
2111631,211163,2003,0
2111672,211167,2003,1
2111722,211172,2003,0
2111748,211174,2003,17
2111763,211176,2003,0
2111789,211178,2003,0
2111805,211180,2003,24
2111904,211190,2003,72
2112001,211200,2003,1
2112100,211210,2003,29
2112233,211223,2003,85
2112274,211227,2003,9
2112308,211230,2003,121
2112407,211240,2003,105
2112704,211270,2003,20
2112803,211280,2003,4
2112852,211285,2003,0
2112902,211290,2003,99
2113009,211300,2003,23
2114007,211400,2003,4
5100102,510010,2003,7
5100201,510020,2003,8
5100250,510025,2003,76
5100300,510030,2003,6
5100359,510035,2003,1
5100409,510040,2003,3
5100508,510050,2003,0
5100805,510080,2003,0
5101001,510100,2003,9
5101258,510125,2003,399
5101308,510130,2003,6
5101407,510140,2003,0
5101605,510160,2003,0
5101704,510170,2003,40
5101803,510180,2003,99
5101902,510190,2003,28
5102504,510250,2003,185
5102603,510260,2003,4
5102637,510263,2003,16
5102678,510267,2003,45
5102686,510268,2003,1
5102694,510269,2003,1
5102702,510270,2003,80
5102793,510279,2003,6
5102850,510285,2003,1
5103007,510300,2003,16
5103056,510305,2003,1
5103106,510310,2003,0
5103205,510320,2003,6
5103254,510325,2003,2
5103304,510330,2003,41
5103353,510335,2003,1507
5103361,510336,2003,2
5103379,510337,2003,0
5103403,510340,2003,2813
5103437,510343,2003,9
5103452,510345,2003,9
5103502,510350,2003,65
5103601,510360,2003,1
5103700,510370,2003,0
5103809,510380,2003,17
5103858,510385,2003,1
5103908,510390,2003,4
5103957,510395,2003,2
5104104,510410,2003,23
5104203,510420,2003,9
5104500,510450,2003,21
5104542,510454,2003,0
5104559,510455,2003,1
5104609,510460,2003,0
5104807,510480,2003,163
5104906,510490,2003,17
5105002,510500,2003,61
5105101,510510,2003,10
5105150,510515,2003,76
5105176,510517,2003,1
5105200,510520,2003,40
5105234,510523,2003,18
5105259,510525,2003,10
5105309,510530,2003,6
5105507,510550,2003,10
5105580,510558,2003,3
5105606,510560,2003,133
5105622,510562,2003,76
5105903,510590,2003,1
5106000,510600,2003,7
5106109,510610,2003,12
5106158,510615,2003,3
5106174,510617,2003,0
5106182,510618,2003,0
5106190,510619,2003,0
5106208,510620,2003,6
5106216,510621,2003,25
5106224,510622,2003,35
5106232,510623,2003,5
5106240,510624,2003,0
5106257,510625,2003,0
5106265,510626,2003,0
5106273,510627,2003,1
5106281,510628,2003,0
5106299,510629,2003,1
5106307,510630,2003,97
5106372,510637,2003,2
5106422,510642,2003,5
5106455,510645,2003,3
5106505,510650,2003,276
5106653,510665,2003,4
5106703,510670,2003,0
5106752,510675,2003,146
5106778,510677,2003,2
5106802,510680,2003,25
5106828,510682,2003,35
5106851,510685,2003,2
5107008,510700,2003,39
5107040,510704,2003,231
5107065,510706,2003,39
5107107,510710,2003,77
5107156,510715,2003,20
5107180,510718,2003,2
5107198,510719,2003,2
5107206,510720,2003,94
5107248,510724,2003,0
5107263,510726,2003,1
5107297,510729,2003,0
5107305,510730,2003,6
5107354,510735,2003,0
5107404,510740,2003,13
5107578,510757,2003,0
5107602,510760,2003,289
5107701,510770,2003,114
5107743,510774,2003,0
5107750,510775,2003,4
5107768,510776,2003,0
5107776,510777,2003,5
5107792,510779,2003,2
5107800,510780,2003,11
5107859,510785,2003,0
5107875,510787,2003,5
5107883,510788,2003,0
5107909,510790,2003,118
5107925,510792,2003,23
5107941,510794,2003,2
5107958,510795,2003,75
5108006,510800,2003,3
5108055,510805,2003,1
5108105,510810,2003,0
5108204,510820,2003,0
5108303,510830,2003,2
5108352,510835,2003,0
5108402,510840,2003,1286
5108501,510850,2003,5
5108600,510860,2003,100
5108808,510880,2003,1
5108857,510885,2003,4
5108907,510890,2003,2
5108956,510895,2003,1
1100015,110001,2004,14
1100023,110002,2004,181
1100031,110003,2004,40
1100049,110004,2004,1129
1100056,110005,2004,2
1100064,110006,2004,126
1100072,110007,2004,0
1100080,110008,2004,22
1100098,110009,2004,2
1100106,110010,2004,26
1100114,110011,2004,353
1100122,110012,2004,86
1100130,110013,2004,5
1100148,110014,2004,0
1100155,110015,2004,111
1100189,110018,2004,162
1100205,110020,2004,505
1100254,110025,2004,67
1100262,110026,2004,4
1100288,110028,2004,3
1100296,110029,2004,10
1100304,110030,2004,380
1100320,110032,2004,0
1100338,110033,2004,1
1100346,110034,2004,16
1100379,110037,2004,5
1100403,110040,2004,66
1100452,110045,2004,0
1100502,110050,2004,10
1100601,110060,2004,0
1100700,110070,2004,0
1100809,110080,2004,12
1100908,110090,2004,0
1100924,110092,2004,1
1100940,110094,2004,0
1101005,110100,2004,1
1101104,110110,2004,1
1101203,110120,2004,1
1101302,110130,2004,35
1101401,110140,2004,1
1101450,110145,2004,0
1101476,110147,2004,2
1101484,110148,2004,3
1101492,110149,2004,0
1101500,110150,2004,0
1101559,110155,2004,0
1101609,110160,2004,0
1101708,110170,2004,0
1101757,110175,2004,1
1101807,110180,2004,2
1200013,120001,2004,2
1200054,120005,2004,1
1200104,120010,2004,235
1200138,120013,2004,11
1200179,120017,2004,5
1200203,120020,2004,2
1200252,120025,2004,237
1200302,120030,2004,0
1200336,120033,2004,0
1200344,120034,2004,0
1200385,120038,2004,7
1200401,120040,2004,3904
1200427,120042,2004,1
1200435,120043,2004,0
1200450,120045,2004,46
1200500,120050,2004,216
1200609,120060,2004,0
1200708,120070,2004,0
1200807,120080,2004,11
1300029,130002,2004,0
1300086,130008,2004,0
1300102,130010,2004,0
1300144,130014,2004,0
1300201,130020,2004,0
1300300,130030,2004,0
1300409,130040,2004,2
1300508,130050,2004,0
1300607,130060,2004,0
1300631,130063,2004,0
1300680,130068,2004,0
1300706,130070,2004,0
1300805,130080,2004,3
1300839,130083,2004,1
1300904,130090,2004,0
1301001,130100,2004,1
1301100,130110,2004,3
1301159,130115,2004,0
1301209,130120,2004,0
1301308,130130,2004,3
1301407,130140,2004,1
1301506,130150,2004,0
1301605,130160,2004,0
1301704,130170,2004,0
1301852,130185,2004,4
1301902,130190,2004,12
1302009,130200,2004,0
1302207,130220,2004,0
1302306,130230,2004,0
1302405,130240,2004,0
1302504,130250,2004,4
1302553,130255,2004,0
1302603,130260,2004,762
1302702,130270,2004,0
1302900,130290,2004,16
1303007,130300,2004,0
1303106,130310,2004,65
1303205,130320,2004,0
1303304,130330,2004,2
1303403,130340,2004,0
1303536,130353,2004,3
1303569,130356,2004,8
1303601,130360,2004,0
1303700,130370,2004,0
1303809,130380,2004,25
1303908,130390,2004,0
1303957,130395,2004,0
1304005,130400,2004,0
1304062,130406,2004,0
1304104,130410,2004,2
1304203,130420,2004,0
1304260,130426,2004,0
1304302,130430,2004,0
1304401,130440,2004,1
1400027,140002,2004,0
1400050,140005,2004,3
1400100,140010,2004,524
1400159,140015,2004,0
1400175,140017,2004,3
1400209,140020,2004,2
1400233,140023,2004,1
1400282,140028,2004,7
1400308,140030,2004,32
1400407,140040,2004,3
1400456,140045,2004,6
1400472,140047,2004,0
1400506,140050,2004,0
1400605,140060,2004,0
1400704,140070,2004,0
1500107,150010,2004,251
1500131,150013,2004,5
1500206,150020,2004,6
1500305,150030,2004,1
1500347,150034,2004,4
1500404,150040,2004,1
1500503,150050,2004,0
1500602,150060,2004,5
1500701,150070,2004,0
1500800,150080,2004,85
1500859,150085,2004,2
1500909,150090,2004,6
1500958,150095,2004,7
1501105,150110,2004,0
1501204,150120,2004,1
1501253,150125,2004,2
1501303,150130,2004,155
1501402,150140,2004,2165
1501451,150145,2004,47
1501501,150150,2004,43
1501576,150157,2004,3
1501600,150160,2004,1
1501709,150170,2004,109
1501725,150172,2004,1
1501758,150175,2004,11
1501782,150178,2004,50
1501808,150180,2004,2
1501907,150190,2004,22
1501956,150195,2004,2
1502004,150200,2004,1
1502103,150210,2004,116
1502152,150215,2004,2
1502202,150220,2004,10
1502301,150230,2004,13
1502400,150240,2004,36
1502509,150250,2004,0
1502608,150260,2004,2
1502707,150270,2004,36
1502756,150275,2004,11
1502764,150276,2004,3
1502772,150277,2004,9
1502806,150280,2004,1
1502855,150285,2004,0
1502905,150290,2004,1
1502939,150293,2004,60
1502954,150295,2004,65
1503002,150300,2004,0
1503044,150304,2004,24
1503077,150307,2004,2
1503093,150309,2004,65
1503101,150310,2004,3
1503200,150320,2004,31
1503309,150330,2004,49
1503408,150340,2004,16
1503457,150345,2004,1
1503507,150350,2004,7
1503606,150360,2004,5
1503705,150370,2004,26
1503754,150375,2004,1
1503804,150380,2004,25
1503903,150390,2004,1
1504000,150400,2004,3
1504059,150405,2004,7
1504109,150410,2004,2
1504208,150420,2004,87
1504307,150430,2004,20
1504406,150440,2004,0
1504422,150442,2004,296
1504455,150445,2004,0
1504604,150460,2004,1
1504703,150470,2004,32
1504802,150480,2004,117
1504901,150490,2004,1
1504950,150495,2004,5
1504976,150497,2004,39
1505007,150500,2004,0
1505031,150503,2004,1
1505064,150506,2004,19
1505106,150510,2004,1
1505205,150520,2004,0
1505304,150530,2004,1
1505403,150540,2004,0
1505437,150543,2004,22
1505486,150548,2004,21
1505494,150549,2004,1
1505502,150550,2004,4
1505536,150553,2004,40
1505551,150555,2004,133
1505601,150560,2004,0
1505635,150563,2004,4
1505650,150565,2004,1
1505700,150570,2004,0
1505809,150580,2004,3
1506005,150600,2004,0
1506104,150610,2004,1
1506112,150611,2004,1
1506138,150613,2004,13
1506161,150616,2004,4
1506187,150618,2004,318
1506195,150619,2004,17
1506203,150620,2004,47
1506302,150630,2004,1
1506351,150635,2004,2
1506401,150640,2004,0
1506500,150650,2004,20
1506559,150655,2004,16
1506583,150658,2004,6
1506609,150660,2004,19
1506708,150670,2004,3
1506807,150680,2004,230
1506906,150690,2004,0
1507003,150700,2004,11
1507102,150710,2004,27
1507151,150715,2004,128
1507201,150720,2004,2
1507300,150730,2004,13
1507409,150740,2004,101
1507458,150745,2004,4
1507466,150746,2004,1
1507474,150747,2004,1
1507508,150750,2004,6
1507607,150760,2004,47
1507706,150770,2004,0
1507755,150775,2004,4
1507805,150780,2004,0
1507904,150790,2004,15
1507953,150795,2004,16
1507961,150796,2004,0
1507979,150797,2004,0
1508001,150800,2004,4
1508035,150803,2004,20
1508050,150805,2004,0
1508084,150808,2004,38
1508100,150810,2004,80
1508126,150812,2004,41
1508159,150815,2004,0
1508209,150820,2004,17
1508308,150830,2004,25
1508357,150835,2004,0
1508407,150840,2004,9
1600055,160005,2004,0
1600105,160010,2004,0
1600154,160015,2004,0
1600204,160020,2004,0
1600212,160021,2004,0
1600238,160023,2004,0
1600253,160025,2004,0
1600279,160027,2004,0
1600303,160030,2004,2130
1600402,160040,2004,5
1600501,160050,2004,1
1600535,160053,2004,1
1600550,160055,2004,0
1600600,160060,2004,489
1600709,160070,2004,0
1700251,170025,2004,0
1700301,170030,2004,1
1700350,170035,2004,2
1700400,170040,2004,0
1700707,170070,2004,0
1701002,170100,2004,6
1701051,170105,2004,0
1701101,170110,2004,1
1701309,170130,2004,37
1701903,170190,2004,0
1702000,170200,2004,14
1702109,170210,2004,501
1702158,170215,2004,17
1702208,170220,2004,89
1702307,170230,2004,9
1702406,170240,2004,20
1702554,170255,2004,35
1702703,170270,2004,0
1702901,170290,2004,5
1703008,170300,2004,1
1703057,170305,2004,12
1703073,170307,2004,0
1703107,170310,2004,1
1703206,170320,2004,0
1703305,170330,2004,9
1703701,170370,2004,0
1703800,170380,2004,2
1703842,170384,2004,0
1703867,170386,2004,34
1703883,170388,2004,0
1703891,170389,2004,0
1703909,170390,2004,0
1704105,170410,2004,0
1704600,170460,2004,1
1705102,170510,2004,1
1705508,170550,2004,18
1705557,170555,2004,0
1705607,170560,2004,0
1706001,170600,2004,0
1706100,170610,2004,0
1706258,170625,2004,0
1706506,170650,2004,2
1707009,170700,2004,6
1707108,170710,2004,4
1707207,170720,2004,0
1707306,170730,2004,2
1707405,170740,2004,107
1707553,170755,2004,0
1707652,170765,2004,1
1707702,170770,2004,1
1708205,170820,2004,1
1708254,170825,2004,0
1708304,170830,2004,2
1709005,170900,2004,4
1709302,170930,2004,24
1709500,170950,2004,75
1709807,170980,2004,0
1710508,171050,2004,28
1710706,171070,2004,1
1710904,171090,2004,0
1711100,171110,2004,11
1711506,171150,2004,0
1711803,171180,2004,19
1711902,171190,2004,1
1711951,171195,2004,0
1712009,171200,2004,0
1712157,171215,2004,2
1712405,171240,2004,0
1712454,171245,2004,0
1712504,171250,2004,0
1712702,171270,2004,1
1712801,171280,2004,8
1713205,171320,2004,16
1713304,171330,2004,4
1713601,171360,2004,1
1713700,171370,2004,0
1713809,171380,2004,1
1713957,171395,2004,4
1714203,171420,2004,0
1714302,171430,2004,1
1714880,171488,2004,3
1715002,171500,2004,2
1715101,171510,2004,0
1715150,171515,2004,0
1715259,171525,2004,0
1715507,171550,2004,0
1715705,171570,2004,0
1715754,171575,2004,0
1716109,171610,2004,40
1716208,171620,2004,0
1716307,171630,2004,0
1716505,171650,2004,33
1716604,171660,2004,0
1716653,171665,2004,0
1716703,171670,2004,5
1717008,171700,2004,0
1717206,171720,2004,0
1717503,171750,2004,1
1717800,171780,2004,0
1717909,171790,2004,0
1718006,171800,2004,0
1718204,171820,2004,2
1718303,171830,2004,4
1718402,171840,2004,0
1718451,171845,2004,0
1718501,171850,2004,0
1718550,171855,2004,1
1718709,171870,2004,0
1718758,171875,2004,1
1718808,171880,2004,7
1718840,171884,2004,2
1718865,171886,2004,1
1718881,171888,2004,3
1718907,171890,2004,1
1719004,171900,2004,0
1720002,172000,2004,0
1720101,172010,2004,0
1720150,172015,2004,0
1720200,172020,2004,2
1720259,172025,2004,0
1720309,172030,2004,2
1720499,172049,2004,0
1720655,172065,2004,1
1720804,172080,2004,17
1720853,172085,2004,0
1720903,172090,2004,0
1720937,172093,2004,1
1720978,172097,2004,0
1721000,172100,2004,20
1721109,172110,2004,3
1721208,172120,2004,214
1721257,172125,2004,0
1721307,172130,2004,0
1722081,172208,2004,4
1722107,172210,2004,25
2100055,210005,2004,21
2100204,210020,2004,1
2100402,210040,2004,6
2100436,210043,2004,1
2100477,210047,2004,64
2100501,210050,2004,5
2100550,210055,2004,0
2100600,210060,2004,6
2100709,210070,2004,0
2100832,210083,2004,0
2100873,210087,2004,0
2100956,210095,2004,1
2101004,210100,2004,0
2101103,210110,2004,4
2101202,210120,2004,45
2101251,210125,2004,2
2101301,210130,2004,0
2101400,210140,2004,26
2101608,210160,2004,19
2101806,210180,2004,0
2101905,210190,2004,0
2101939,210193,2004,0
2101970,210197,2004,0
2102002,210200,2004,13
2102036,210203,2004,6
2102077,210207,2004,1
2102150,210215,2004,0
2102309,210230,2004,3
2102325,210232,2004,2
2102374,210237,2004,6
2102408,210240,2004,0
2102507,210250,2004,2
2102556,210255,2004,0
2102606,210260,2004,1
2102705,210270,2004,0
2102754,210275,2004,0
2102804,210280,2004,6
2103109,210310,2004,0
2103158,210315,2004,0
2103174,210317,2004,0
2103257,210325,2004,4
2103307,210330,2004,0
2103505,210350,2004,94
2103554,210355,2004,0
2103604,210360,2004,6
2103703,210370,2004,16
2103752,210375,2004,0
2103802,210380,2004,1
2104008,210400,2004,1
2104057,210405,2004,0
2104073,210407,2004,12
2104081,210408,2004,0
2104099,210409,2004,17
2104107,210410,2004,3
2104206,210420,2004,12
2104305,210430,2004,0
2104404,210440,2004,3
2104503,210450,2004,0
2104552,210455,2004,1
2104602,210460,2004,11
2104628,210462,2004,0
2104651,210465,2004,0
2104677,210467,2004,0
2104701,210470,2004,76
2104800,210480,2004,33
2104909,210490,2004,0
2105104,210510,2004,6
2105153,210515,2004,2
2105203,210520,2004,1
2105302,210530,2004,37
2105351,210535,2004,23
2105401,210540,2004,53
2105427,210542,2004,0
2105450,210545,2004,1
2105476,210547,2004,82
2105500,210550,2004,1
2105609,210560,2004,7
2105658,210565,2004,0
2105708,210570,2004,23
2105807,210580,2004,0
2105906,210590,2004,0
2105948,210594,2004,0
2105963,210596,2004,0
2105989,210598,2004,0
2106003,210600,2004,9
2106102,210610,2004,0
2106201,210620,2004,0
2106326,210632,2004,0
2106359,210635,2004,0
2106375,210637,2004,0
2106508,210650,2004,0
2106631,210663,2004,0
2106706,210670,2004,5
2106755,210675,2004,1
2106805,210680,2004,3
2106904,210690,2004,0
2107001,210700,2004,6
2107100,210710,2004,0
2107258,210725,2004,2
2107308,210730,2004,21
2107357,210735,2004,0
2107407,210740,2004,9
2107456,210745,2004,0
2107506,210750,2004,19
2107704,210770,2004,0
2108009,210800,2004,4
2108108,210810,2004,0
2108207,210820,2004,2
2108306,210830,2004,1
2108405,210840,2004,0
2108454,210845,2004,0
2108504,210850,2004,1
2108603,210860,2004,8
2108702,210870,2004,0
2108801,210880,2004,0
2108900,210890,2004,18
2109007,210900,2004,0
2109056,210905,2004,0
2109106,210910,2004,1
2109205,210920,2004,0
2109239,210923,2004,0
2109304,210930,2004,1
2109452,210945,2004,3
2109502,210950,2004,2
2109551,210955,2004,0
2109601,210960,2004,4
2109700,210970,2004,0
2109759,210975,2004,0
2109809,210980,2004,0
2109908,210990,2004,37
2110005,211000,2004,3
2110039,211003,2004,0
2110203,211020,2004,2
2110302,211030,2004,0
2110500,211050,2004,0
2110658,211065,2004,0
2110708,211070,2004,1
2110807,211080,2004,0
2110856,211085,2004,15
2111003,211100,2004,0
2111052,211105,2004,1
2111078,211107,2004,3
2111201,211120,2004,5
2111250,211125,2004,0
2111300,211130,2004,132
2111409,211140,2004,0
2111508,211150,2004,0
2111532,211153,2004,9
2111573,211157,2004,0
2111607,211160,2004,0
2111631,211163,2004,0
2111672,211167,2004,0
2111722,211172,2004,1
2111748,211174,2004,9
2111763,211176,2004,0
2111789,211178,2004,0
2111805,211180,2004,22
2111904,211190,2004,4
2112001,211200,2004,4
2112100,211210,2004,4
2112233,211223,2004,20
2112274,211227,2004,0
2112308,211230,2004,115
2112407,211240,2004,80
2112704,211270,2004,0
2112803,211280,2004,1
2112852,211285,2004,0
2112902,211290,2004,4
2113009,211300,2004,1
2114007,211400,2004,2
5100102,510010,2004,1
5100201,510020,2004,14
5100250,510025,2004,30
5100300,510030,2004,0
5100359,510035,2004,1
5100409,510040,2004,0
5100508,510050,2004,1
5100805,510080,2004,0
5101001,510100,2004,15
5101258,510125,2004,0
5101308,510130,2004,0
5101407,510140,2004,0
5101605,510160,2004,0
5101704,510170,2004,9
5101803,510180,2004,930
5101902,510190,2004,4
5102504,510250,2004,16
5102603,510260,2004,3
5102637,510263,2004,5
5102678,510267,2004,20
5102686,510268,2004,0
5102694,510269,2004,2
5102702,510270,2004,165
5102793,510279,2004,0
5102850,510285,2004,0
5103007,510300,2004,0
5103056,510305,2004,3
5103106,510310,2004,0
5103205,510320,2004,2
5103254,510325,2004,0
5103304,510330,2004,3
5103353,510335,2004,74
5103361,510336,2004,0
5103379,510337,2004,0
5103403,510340,2004,21
5103437,510343,2004,0
5103452,510345,2004,1
5103502,510350,2004,19
5103601,510360,2004,6
5103700,510370,2004,0
5103809,510380,2004,2
5103858,510385,2004,11
5103908,510390,2004,4
5103957,510395,2004,0
5104104,510410,2004,27
5104203,510420,2004,1
5104500,510450,2004,3
5104542,510454,2004,0
5104559,510455,2004,0
5104609,510460,2004,0
5104807,510480,2004,85
5104906,510490,2004,0
5105002,510500,2004,6
5105101,510510,2004,0
5105150,510515,2004,2
5105176,510517,2004,0
5105200,510520,2004,6
5105234,510523,2004,8
5105259,510525,2004,8
5105309,510530,2004,1
5105507,510550,2004,17
5105580,510558,2004,2
5105606,510560,2004,26
5105622,510562,2004,2
5105903,510590,2004,0
5106000,510600,2004,0
5106109,510610,2004,1
5106158,510615,2004,0
5106174,510617,2004,0
5106182,510618,2004,1
5106190,510619,2004,0
5106208,510620,2004,1
5106216,510621,2004,0
5106224,510622,2004,10
5106232,510623,2004,3
5106240,510624,2004,0
5106257,510625,2004,2
5106265,510626,2004,1
5106273,510627,2004,0
5106281,510628,2004,1
5106299,510629,2004,3
5106307,510630,2004,3
5106372,510637,2004,0
5106422,510642,2004,210
5106455,510645,2004,0
5106505,510650,2004,6
5106653,510665,2004,42
5106703,510670,2004,0
5106752,510675,2004,16
5106778,510677,2004,1
5106802,510680,2004,0
5106828,510682,2004,0
5106851,510685,2004,2
5107008,510700,2004,14
5107040,510704,2004,37
5107065,510706,2004,15
5107107,510710,2004,24
5107156,510715,2004,1
5107180,510718,2004,3
5107198,510719,2004,0
5107206,510720,2004,85
5107248,510724,2004,0
5107263,510726,2004,0
5107297,510729,2004,0
5107305,510730,2004,1
5107354,510735,2004,1
5107404,510740,2004,40
5107578,510757,2004,0
5107602,510760,2004,0
5107701,510770,2004,0
5107743,510774,2004,0
5107750,510775,2004,1
5107768,510776,2004,1
5107776,510777,2004,0
5107792,510779,2004,0
5107800,510780,2004,0
5107859,510785,2004,0
5107875,510787,2004,1
5107883,510788,2004,0
5107909,510790,2004,53
5107925,510792,2004,9
5107941,510794,2004,0
5107958,510795,2004,5
5108006,510800,2004,0
5108055,510805,2004,2
5108105,510810,2004,0
5108204,510820,2004,1
5108303,510830,2004,3
5108352,510835,2004,0
5108402,510840,2004,141
5108501,510850,2004,2
5108600,510860,2004,92
5108808,510880,2004,2
5108857,510885,2004,0
5108907,510890,2004,0
5108956,510895,2004,0
1100015,110001,2005,100
1100023,110002,2005,642
1100031,110003,2005,16
1100049,110004,2005,1229
1100056,110005,2005,23
1100064,110006,2005,18
1100072,110007,2005,1
1100080,110008,2005,2
1100098,110009,2005,175
1100106,110010,2005,43
1100114,110011,2005,284
1100122,110012,2005,650
1100130,110013,2005,5
1100148,110014,2005,2
1100155,110015,2005,69
1100189,110018,2005,440
1100205,110020,2005,458
1100254,110025,2005,251
1100262,110026,2005,11
1100288,110028,2005,41
1100296,110029,2005,48
1100304,110030,2005,908
1100320,110032,2005,8
1100338,110033,2005,5
1100346,110034,2005,246
1100379,110037,2005,8
1100403,110040,2005,20
1100452,110045,2005,14
1100502,110050,2005,14
1100601,110060,2005,3
1100700,110070,2005,9
1100809,110080,2005,45
1100908,110090,2005,2
1100924,110092,2005,16
1100940,110094,2005,34
1101005,110100,2005,3
1101104,110110,2005,8
1101203,110120,2005,7
1101302,110130,2005,1
1101401,110140,2005,71
1101450,110145,2005,0
1101476,110147,2005,3
1101484,110148,2005,1
1101492,110149,2005,0
1101500,110150,2005,0
1101559,110155,2005,0
1101609,110160,2005,3
1101708,110170,2005,3
1101757,110175,2005,3
1101807,110180,2005,2
1200013,120001,2005,46
1200054,120005,2005,11
1200104,120010,2005,75
1200138,120013,2005,15
1200179,120017,2005,6
1200203,120020,2005,2
1200252,120025,2005,84
1200302,120030,2005,0
1200336,120033,2005,1
1200344,120034,2005,0
1200385,120038,2005,7
1200401,120040,2005,1937
1200427,120042,2005,0
1200435,120043,2005,0
1200450,120045,2005,55
1200500,120050,2005,24
1200609,120060,2005,0
1200708,120070,2005,10
1200807,120080,2005,6
1300029,130002,2005,0
1300086,130008,2005,0
1300102,130010,2005,1
1300144,130014,2005,0
1300201,130020,2005,0
1300300,130030,2005,0
1300409,130040,2005,0
1300508,130050,2005,1
1300607,130060,2005,0
1300631,130063,2005,0
1300680,130068,2005,0
1300706,130070,2005,0
1300805,130080,2005,2
1300839,130083,2005,0
1300904,130090,2005,0
1301001,130100,2005,0
1301100,130110,2005,1
1301159,130115,2005,0
1301209,130120,2005,1
1301308,130130,2005,0
1301407,130140,2005,0
1301506,130150,2005,0
1301605,130160,2005,0
1301704,130170,2005,1
1301852,130185,2005,2
1301902,130190,2005,20
1302009,130200,2005,0
1302207,130220,2005,0
1302306,130230,2005,0
1302405,130240,2005,0
1302504,130250,2005,2
1302553,130255,2005,1
1302603,130260,2005,913
1302702,130270,2005,7
1302900,130290,2005,27
1303007,130300,2005,4
1303106,130310,2005,1
1303205,130320,2005,0
1303304,130330,2005,0
1303403,130340,2005,2
1303536,130353,2005,0
1303569,130356,2005,23
1303601,130360,2005,0
1303700,130370,2005,0
1303809,130380,2005,1
1303908,130390,2005,0
1303957,130395,2005,0
1304005,130400,2005,0
1304062,130406,2005,9
1304104,130410,2005,1
1304203,130420,2005,0
1304260,130426,2005,0
1304302,130430,2005,0
1304401,130440,2005,0
1400027,140002,2005,42
1400050,140005,2005,12
1400100,140010,2005,1944
1400159,140015,2005,14
1400175,140017,2005,10
1400209,140020,2005,6
1400233,140023,2005,0
1400282,140028,2005,67
1400308,140030,2005,137
1400407,140040,2005,6
1400456,140045,2005,113
1400472,140047,2005,0
1400506,140050,2005,1
1400605,140060,2005,0
1400704,140070,2005,7
1500107,150010,2005,615
1500131,150013,2005,12
1500206,150020,2005,20
1500305,150030,2005,6
1500347,150034,2005,18
1500404,150040,2005,11
1500503,150050,2005,0
1500602,150060,2005,6
1500701,150070,2005,1
1500800,150080,2005,96
1500859,150085,2005,14
1500909,150090,2005,14
1500958,150095,2005,6
1501105,150110,2005,0
1501204,150120,2005,20
1501253,150125,2005,1
1501303,150130,2005,229
1501402,150140,2005,1313
1501451,150145,2005,64
1501501,150150,2005,130
1501576,150157,2005,0
1501600,150160,2005,0
1501709,150170,2005,134
1501725,150172,2005,0
1501758,150175,2005,107
1501782,150178,2005,61
1501808,150180,2005,5
1501907,150190,2005,3
1501956,150195,2005,73
1502004,150200,2005,0
1502103,150210,2005,148
1502152,150215,2005,2
1502202,150220,2005,16
1502301,150230,2005,8
1502400,150240,2005,46
1502509,150250,2005,0
1502608,150260,2005,0
1502707,150270,2005,105
1502756,150275,2005,13
1502764,150276,2005,63
1502772,150277,2005,32
1502806,150280,2005,0
1502855,150285,2005,0
1502905,150290,2005,3
1502939,150293,2005,19
1502954,150295,2005,98
1503002,150300,2005,1
1503044,150304,2005,73
1503077,150307,2005,6
1503093,150309,2005,149
1503101,150310,2005,2
1503200,150320,2005,120
1503309,150330,2005,65
1503408,150340,2005,0
1503457,150345,2005,2
1503507,150350,2005,6
1503606,150360,2005,367
1503705,150370,2005,74
1503754,150375,2005,3
1503804,150380,2005,21
1503903,150390,2005,0
1504000,150400,2005,9
1504059,150405,2005,4
1504109,150410,2005,0
1504208,150420,2005,131
1504307,150430,2005,9
1504406,150440,2005,1
1504422,150442,2005,162
1504455,150445,2005,0
1504604,150460,2005,2
1504703,150470,2005,285
1504802,150480,2005,413
1504901,150490,2005,0
1504950,150495,2005,0
1504976,150497,2005,24
1505007,150500,2005,0
1505031,150503,2005,5
1505064,150506,2005,6
1505106,150510,2005,4
1505205,150520,2005,4
1505304,150530,2005,239
1505403,150540,2005,1
1505437,150543,2005,9
1505486,150548,2005,133
1505494,150549,2005,2
1505502,150550,2005,45
1505536,150553,2005,128
1505551,150555,2005,20
1505601,150560,2005,0
1505635,150563,2005,0
1505650,150565,2005,34
1505700,150570,2005,8
1505809,150580,2005,2
1506005,150600,2005,1
1506104,150610,2005,0
1506112,150611,2005,0
1506138,150613,2005,35
1506161,150616,2005,3
1506187,150618,2005,244
1506195,150619,2005,4
1506203,150620,2005,11
1506302,150630,2005,7
1506351,150635,2005,26
