cod_ibge,id_mun,ano,obitos
5103403,510340,2004,0
5105507,510550,2004,0
5106307,510630,2004,0
5107602,510760,2004,0
5107909,510790,2004,0
5107925,510792,2004,0
5108907,510890,2004,0
1100023,110002,2005,1
1100114,110011,2005,1
1100254,110025,2005,0
1100924,110092,2005,0
1200401,120040,2005,0
1200500,120050,2005,0
1302603,130260,2005,0
1400100,140010,2005,0
1500800,150080,2005,2
1501402,150140,2005,3
1503309,150330,2005,0
1504422,150442,2005,0
1506138,150613,2005,0
1506161,150616,2005,0
1506500,150650,2005,1
1506807,150680,2005,2
1507953,150795,2005,0
1600303,160030,2005,1
1716703,171670,2005,0
1720101,172010,2005,0
1721000,172100,2005,0
2101202,210120,2005,0
2101608,210160,2005,0
2101970,210197,2005,1
2102309,210230,2005,0
2104800,210480,2005,0
2105302,210530,2005,0
2105401,210540,2005,0
2110005,211000,2005,0
2111201,211120,2005,2
2111300,211130,2005,5
2114007,211400,2005,0
5102504,510250,2005,0
5103007,510300,2005,0
5103254,510325,2005,0
5103403,510340,2005,0
5105507,510550,2005,0
5106307,510630,2005,0
5107602,510760,2005,1
5107909,510790,2005,1
5107925,510792,2005,1
5108907,510890,2005,1
1100023,110002,2006,0
1100114,110011,2006,0
1100254,110025,2006,1
1100924,110092,2006,0
1200401,120040,2006,0
1200500,120050,2006,1
1302603,130260,2006,3
1400100,140010,2006,2
1500800,150080,2006,1
1501402,150140,2006,1
1503309,150330,2006,0
1504422,150442,2006,0
1506138,150613,2006,0
1506161,150616,2006,0
1506500,150650,2006,0
1506807,150680,2006,0
1507953,150795,2006,0
1600303,160030,2006,3
1716703,171670,2006,0
1720101,172010,2006,0
1721000,172100,2006,0
2101202,210120,2006,0
2101608,210160,2006,0
2101970,210197,2006,0
2102309,210230,2006,0
2104800,210480,2006,0
2105302,210530,2006,0
2105401,210540,2006,0
2110005,211000,2006,1
2111201,211120,2006,2
2111300,211130,2006,6
2114007,211400,2006,1
5102504,510250,2006,1
5103007,510300,2006,1
5103254,510325,2006,1
5103403,510340,2006,0
5105507,510550,2006,0
5106307,510630,2006,0
5107602,510760,2006,0
5107909,510790,2006,0
5107925,510792,2006,0
5108907,510890,2006,0
