ano,codigo_ibge,nome_mun,agropecuaria,industria,servicos,admin,bruto_total,impostos,pib,pib_pc
2021,1303569,Rio Preto da Eva,87221.946,40821.396,77028.98,175770.115,380842.437,26303.4,407145.836,11680.8
2021,1303601,Santa Isabel do Rio Negro,17852.923,6115.777,25474.224,131235.411,180678.334,5138.625,185816.959,6994.54
2021,1303700,Santo Antônio do Içá,26918.397,12934.345,46551.259,139600.063,226004.064,11309.948,237314.012,11360.72
2021,1303809,São Gabriel da Cachoeira,25902.229,25535.974,92871.271,258740.748,403050.221,20003.584,423053.804,8995.21
2021,1303908,São Paulo de Olivença,36479.821,13702.978,50082.728,225716.796,325982.323,8148.981,334131.304,8182.07
2021,1303957,São Sebastião do Uatumã,20957.958,6870.786,24320.886,80211.34,132360.969,4248.108,136609.077,9307.06
2021,1304005,Silves,58571.851,20700.241,23226.144,64095.64,166593.876,8447.732,175041.607,18843.97
2021,1304062,Tabatinga,20270.653,50521.178,227285.607,396660.211,694737.649,63297.955,758035.604,11065.89
2021,1304104,Tapauá,59592.198,11910.628,40964.377,119938.94,232406.143,7537.668,239943.811,14218.05
2021,1304203,Tefé,191608.332,227130.131,249040.97,383685.14,1051464.574,46927.822,1098392.396,18538.27
2021,1304237,Tonantins,13061.857,7588.648,33006.732,125811.298,179468.535,5941.725,185410.261,9738.96
2021,1304260,Uarini,81995.855,10922.656,39393.959,88151.534,220464.004,8744.976,229208.979,16562.54
2021,1304302,Urucará,51039.805,10448.592,37696.325,99414.009,198598.732,7057.008,205655.739,12847.86
2021,1304401,Urucurituba,34163.774,12699.258,43384.161,134009.788,224256.981,8403.643,232660.624,9654.77
2021,1400027,Amajari,62983.343,10213.139,21937.633,142661.497,237795.612,3030.486,240826.098,17758.73
2021,1400050,Alto Alegre,146584.677,14739.162,49570.385,167565.791,378460.014,7046.65,385506.664,25280.78
2021,1400100,Boa Vista,190927.99,1306705.239,5625759.111,4791542.697,11914935.036,1578429.018,13493364.054,30906.19
2021,1400159,Bonfim,274520.07,22091.098,70214.949,147193.341,514019.458,8385.753,522405.211,41131.03
2021,1400175,Cantá,58179.612,19722.879,38823.325,205699.657,322425.472,30645.794,353071.266,18334.7
2021,1400209,Caracaraí,68071.318,22712.45,89619.918,253062.043,433465.729,19831.808,453297.537,20026.4
2021,1400233,Caroebe,73570.281,6606.554,33952.204,116438.515,230567.554,6220.247,236787.802,22349.01
2021,1400282,Iracema,38618.321,5929.143,24504.885,135327.428,204379.777,4096.905,208476.682,16497.32
2021,1400308,Mucajaí,70846.356,19885.322,81158.588,199047.899,370938.165,22913.863,393852.028,21310.03
2021,1400407,Normandia,39995.823,6996.669,21175.348,131584.784,199752.625,3106.796,202859.421,17232.37
2021,1400456,Pacaraima,10377.612,12128.26,60785.46,222587.81,305879.141,23212.82,329091.961,16366.22
2021,1400472,Rorainópolis,104178.457,42449.47,161711.393,352449.258,660788.578,71567.194,732355.771,23333.09
2021,1400506,São João da Baliza,43138.363,36301.843,51108.515,95075.724,225624.445,102143.655,327768.1,38597.28
2021,1400605,São Luiz,43740.103,7045.594,25915.571,92071.479,168772.747,10198.835,178971.582,21740.96
2021,1400704,Uiramutã,8657.086,2202.063,12597.847,118438.175,141895.171,2050.142,143945.313,13069.3
2021,1500107,Abaetetuba,272103.456,73666.588,754254.4,670593.458,1770617.901,178722.82,1949340.721,12150.04
2021,1500131,Abel Figueiredo,27211.225,9397.097,24595.188,36435.17,97638.681,7857.113,105495.794,13998.91
2021,1500206,Acará,904959.242,58507.483,130361.031,313189.378,1407017.134,26422.71,1433439.844,25714.69
2021,1500305,Afuá,174162.198,20325.002,46217.528,191434.055,432138.782,12097.004,444235.786,11130.94
2021,1500347,Água Azul do Norte,239535.884,123817.798,63740.664,123931.045,551025.391,92106.933,643132.324,23136.75
2021,1500404,Alenquer,302185.384,24543.194,135317.104,258579.519,720625.202,24777.898,745403.099,12988.38
2021,1500503,Almeirim,88297.443,217317.122,118135.498,197733.882,621483.945,66886.149,688370.093,20220.01
2021,1500602,Altamira,429743.804,443335.103,1337699.123,570385.42,2781163.451,339055.645,3120219.096,26595.8
2021,1500701,Anajás,38552.119,7923.804,38003.87,159908.809,244388.603,14630.982,259019.584,8607.88
2021,1500800,Ananindeua,13285.364,1035393.931,4679662.842,1834169.43,7562511.567,1377318.211,8939829.778,16542.68
2021,1500859,Anapu,235104.415,22742.909,140291.939,147061.992,545201.255,42831.035,588032.29,20061.15
2021,1500909,Augusto Corrêa,67395.739,12566.894,56588.752,215340.531,351891.915,11878.868,363770.783,7750.19
2021,1500958,Aurora do Pará,88250.275,9619.997,47444.519,152319.849,297634.64,10998.053,308632.693,9584.87
2021,1501006,Aveiro,49842.173,8062.354,12942.232,78223.853,149070.611,2898.608,151969.219,9254.57
2021,1501105,Bagre,85696.122,6408.754,23148.402,131039.532,246292.811,4254.743,250547.554,7837.69
2021,1501204,Baião,265130.803,15628.901,63250.414,207917.498,551927.615,10219.048,562146.663,11367.06
2021,1501253,Bannach,90752.551,1601.068,10297.569,23385.463,126036.651,2970.824,129007.475,39829.41
2021,1501303,Barcarena,181645.83,4694504.226,1468420.897,623039.067,6967610.02,2276326.567,9243936.587,71473.92
2021,1501402,Belém,99129.199,3545283.074,17761260.917,5719640.392,27125313.581,6341812.64,33467126.221,22216.33
2021,1501451,Belterra,86223.274,10165.488,40850.977,90498.633,227738.372,9457.89,237196.263,13218.69
2021,1501501,Benevides,12266.072,438135.887,793986.518,275375.192,1519763.669,466965.225,1986728.895,30668.86
2021,1501576,Bom Jesus do Tocantins,90328.335,7013.045,48057.252,86921.757,232320.388,11562.725,243883.113,14134.87
2021,1501600,Bonito,27274.154,53348.462,25644.415,64461.187,170728.218,35953.927,206682.145,12325.25
2021,1501709,Bragança,185794.508,72633.34,465301.812,553560.356,1277290.016,112282.565,1389572.581,10679.0
2021,1501725,Brasil Novo,161865.029,16473.298,90065.222,82254.448,350657.998,29155.136,379813.134,25519.93
2021,1501758,Brejo Grande do Araguaia,44232.216,3061.068,22082.245,40113.263,109488.791,5599.646,115088.437,15643.39
2021,1501782,Breu Branco,127549.695,159464.201,149788.419,278941.98,715744.296,78564.429,794308.725,11579.35
2021,1501808,Breves,59886.547,32582.129,230788.46,510879.601,834136.737,59796.539,893933.277,8572.43
2021,1501907,Bujaru,325586.913,21023.403,52274.412,128116.491,527001.219,9729.256,536730.474,18061.39
2021,1501956,Cachoeira do Piriá,43546.628,6336.606,28307.909,143826.72,222017.864,5616.293,227634.157,6447.28
2021,1502004,Cachoeira do Arari,94533.04,7756.186,36127.699,108108.052,246524.978,9305.031,255830.008,10504.21
2021,1502103,Cametá,428677.845,40133.775,271170.972,596075.377,1336057.97,57631.634,1393689.603,9897.38
2021,1502152,Canaã dos Carajás,111000.806,30877741.73,3066394.713,409265.432,34464402.681,525207.407,34989610.087,894806.28
2021,1502202,Capanema,144330.747,131428.882,669848.323,275714.129,1221322.081,205822.31,1427144.391,20438.0
2021,1502301,Capitão Poço,131839.77,35356.611,169240.739,237401.104,573838.223,41934.594,615772.817,11289.26
2021,1502400,Castanhal,140845.751,642823.733,2195383.03,892125.44,3871177.953,838134.424,4709312.377,22897.75
2021,1502509,Chaves,111397.161,3203.382,14036.855,117335.148,245972.547,2297.677,248270.224,10269.71
2021,1502608,Colares,20699.347,2835.428,16851.114,58021.108,98406.997,2562.318,100969.315,8293.17
2021,1502707,Conceição do Araguaia,143288.707,30254.233,232473.492,201168.452,607184.883,55640.176,662825.059,13775.85
2021,1502756,Concórdia do Pará,110681.663,17568.806,93596.689,169990.559,391837.717,28397.835,420235.553,12274.67
2021,1502764,Cumaru do Norte,267033.652,7684.786,52202.861,65093.105,392014.404,14913.078,406927.482,28975.18
2021,1502772,Curionópolis,108749.678,3061789.874,337598.275,110157.595,3618295.421,49045.363,3667340.784,206447.92
2021,1502806,Curralinho,56014.468,6530.03,34818.306,178793.032,276155.837,6356.563,282512.4,7951.38
2021,1502855,Curuá,45804.708,3550.078,20928.936,75738.07,146021.792,3695.109,149716.901,10132.44
2021,1502905,Curuçá,103441.162,13686.863,60211.566,178159.023,355498.614,14278.145,369776.759,8998.53
2021,1502939,Dom Eliseu,233611.578,49662.077,303092.347,257719.032,844085.034,96526.393,940611.427,15367.96
2021,1502954,Eldorado do Carajás,156254.465,48345.071,139684.722,163112.143,507396.401,48645.998,556042.399,16321.07
2021,1503002,Faro,6823.237,2843.918,17199.975,46458.916,73326.046,3403.862,76729.908,11041.86
2021,1503044,Floresta do Araguaia,260687.232,116728.343,95087.58,99190.142,571693.297,30929.59,602622.887,29053.27
2021,1503077,Garrafão do Norte,75424.663,9990.903,49008.457,130160.004,264584.028,11448.622,276032.65,10553.72
2021,1503093,Goianésia do Pará,168148.983,16662.373,107078.69,183720.208,475610.254,31027.921,506638.175,12156.01
2021,1503101,Gurupá,79022.901,8426.719,45322.741,193239.396,326011.757,8275.258,334287.016,9795.38
2021,1503200,Igarapé-Açu,82651.325,30206.445,108507.864,160245.76,381611.395,34282.611,415894.006,10600.35
2021,1503309,Igarapé-Miri,188507.341,38042.58,126217.96,297945.447,650713.329,40520.034,691233.363,10908.41
2021,1503408,Inhangapi,76518.941,19361.098,16987.316,49501.267,162368.623,12259.875,174628.498,14541.47
2021,1503457,Ipixuna do Pará,83539.641,139060.648,89508.3,279771.025,591879.614,33333.359,625212.973,9307.92
2021,1503507,Irituia,60721.35,11029.175,53706.997,141564.025,267021.547,10984.384,278005.93,8517.6
2021,1503606,Itaituba,166185.695,753401.032,1316594.934,487245.563,2723427.223,355131.027,3078558.25,30318.38
2021,1503705,Itupiranga,396489.05,27777.393,143844.984,239735.663,807847.09,34108.773,841955.863,15755.46
2021,1503754,Jacareacanga,63183.856,290797.484,71739.478,183025.762,608746.58,17013.04,625759.62,90011.45
2021,1503804,Jacundá,68475.321,29734.71,211319.462,251218.458,560747.952,54946.841,615694.792,10173.91
2021,1503903,Juruti,290459.469,467214.797,303356.218,322782.409,1383812.893,67943.479,1451756.372,24211.68
2021,1504000,Limoeiro do Ajuru,331383.478,5534.402,24270.022,137099.359,498287.26,4763.662,503050.922,16981.77
2021,1504059,Mãe do Rio,31861.758,13178.495,121807.894,145853.902,312702.05,27608.59,340310.64,11198.48
2021,1504109,Magalhães Barata,36893.16,2916.425,13292.147,43080.597,96182.328,2249.657,98431.986,11448.24
2021,1504208,Marabá,608868.832,6619846.179,3400749.47,1413552.649,12043017.131,1480128.144,13523145.275,47010.21
2021,1504307,Maracanã,74588.787,9676.114,44500.206,153083.921,281849.028,8147.957,289996.985,9810.78
2021,1504406,Marapanim,52540.897,8467.215,53659.879,140920.183,255588.174,8068.675,263656.848,9230.71
2021,1504422,Marituba,2144.901,218180.339,1286912.291,615223.562,2122461.094,456080.312,2578541.406,18986.11
2021,1504455,Medicilândia,626710.306,40575.823,165176.771,144370.199,976833.1,47138.534,1023971.634,31655.85
2021,1504505,Melgaço,31532.638,6086.026,22304.083,152593.194,212515.941,4338.935,216854.875,7711.49
2021,1504604,Mocajuba,184797.635,15087.067,61227.052,177501.91,438613.664,13468.275,452081.939,14164.3
2021,1504703,Moju,501316.95,105209.686,248730.634,388604.545,1243861.815,104619.144,1348480.959,16005.52
2021,1504752,Mojuí dos Campos,123924.354,16993.557,47713.822,88283.96,276915.693,11727.92,288643.613,17727.77
2021,1504802,Monte Alegre,295333.682,33815.907,167587.545,272830.698,769567.832,37772.227,807340.059,13850.64
2021,1504901,Muaná,102947.19,9212.376,41364.103,177086.558,330610.227,8153.624,338763.85,8172.04
2021,1504950,Nova Esperança do Piriá,179895.277,11856.368,47032.919,101738.55,340523.114,10318.415,350841.529,16303.8
2021,1504976,Nova Ipixuna,59161.002,7797.738,35570.824,80003.025,182532.589,10072.909,192605.498,11311.77
2021,1505007,Nova Timboteua,28335.388,5208.657,36231.206,68447.445,138222.697,9268.267,147490.964,9426.75
2021,1505031,Novo Progresso,232427.769,92457.053,367124.605,146475.596,838485.023,133054.086,971539.109,37701.86
2021,1505064,Novo Repartimento,399141.772,26054.288,253632.702,364349.354,1043178.117,73855.832,1117033.949,14231.91
2021,1505106,Óbidos,426321.313,106455.483,148004.56,248952.305,929733.66,36196.196,965929.856,18408.13
2021,1505205,Oeiras do Pará,192352.544,9163.871,42140.788,167552.583,411209.786,7866.733,419076.519,12629.63
2021,1505304,Oriximiná,312023.296,949672.698,477469.124,411977.231,2151142.35,127433.058,2278575.408,30413.04
2021,1505403,Ourém,59918.383,16481.341,40563.306,73399.317,190362.347,10266.158,200628.505,11097.32
2021,1505437,Ourilândia do Norte,95171.973,574426.123,230579.929,167997.849,1068175.875,234253.41,1302429.284,38498.1
2021,1505486,Pacajá,413224.876,28157.88,149731.24,232537.8,823651.796,43953.374,867605.169,17666.57
2021,1505494,Palestina do Pará,40875.031,2331.013,14845.96,37273.247,95325.251,3443.611,98768.862,13038.79
2021,1505502,Paragominas,433732.686,1596136.91,1267572.059,559373.192,3856814.847,423693.517,4280508.364,36952.54
2021,1505536,Parauapebas,238182.766,40659673.703,5656071.734,1802751.506,48356679.709,1406359.905,49763039.614,227449.71
2021,1505551,Pau D'Arco,56577.632,3676.102,14937.456,36388.853,111580.043,3289.775,114869.818,21515.23
2021,1505601,Peixe-Boi,19299.565,2304.036,11433.991,37028.703,70066.296,2260.735,72327.031,8946.94
2021,1505635,Piçarra,166604.938,12305.912,33534.183,68318.674,280763.707,11990.872,292754.579,22561.23
2021,1505650,Placas,111622.989,9843.955,50908.949,136908.995,309284.888,13977.79,323262.678,10000.39
2021,1505700,Ponta de Pedras,69027.147,6216.107,46424.185,143606.743,265274.182,9955.674,275229.855,8599.05
2021,1505809,Portel,466733.269,34412.11,102627.849,318990.696,922763.924,22969.204,945733.128,14816.2
2021,1505908,Porto de Moz,104945.173,10796.907,61399.33,213536.023,390677.432,13999.199,404676.632,9531.67
2021,1506005,Prainha,219178.132,14027.195,47591.54,153224.357,434021.224,8948.242,442969.465,14851.29
2021,1506104,Primavera,5222.329,162585.955,33624.726,56921.895,258354.904,63371.149,321726.054,29545.97
2021,1506112,Quatipuru,37132.453,3066.03,16689.734,60981.364,117869.58,3012.276,120881.856,8763.36
2021,1506138,Redenção,200284.487,302593.254,1238361.118,393000.017,2134238.876,418240.418,2552479.294,29567.91
2021,1506161,Rio Maria,163334.631,122414.356,135016.001,90934.351,511699.339,90172.582,601871.92,33055.36
2021,1506187,Rondon do Pará,176744.669,41616.914,221510.93,230900.665,670773.179,63276.978,734050.157,13787.05
2021,1506195,Rurópolis,90007.638,66000.447,105360.252,202522.982,463891.319,32945.905,496837.224,9468.44
2021,1506203,Salinópolis,21407.633,58837.379,301418.578,185979.451,567643.042,74257.65,641900.692,15593.74
2021,1506302,Salvaterra,36072.596,9153.642,46037.052,110740.297,202003.587,8367.396,210370.983,8624.59
2021,1506351,Santa Bárbara do Pará,12848.45,55646.902,44691.357,100335.128,213521.837,27002.379,240524.216,11027.66
2021,1506401,Santa Cruz do Arari,37430.059,1680.266,8709.065,46908.978,94728.368,1314.357,96042.725,9150.41
2021,1506500,Santa Izabel do Pará,117822.254,69326.069,328967.289,298225.573,814341.185,120787.89,935129.075,12835.31
2021,1506559,Santa Luzia do Pará,41040.005,5778.258,39843.097,100950.04,187611.399,8556.696,196168.095,9888.0
2021,1506583,Santa Maria das Barreiras,337615.535,442885.686,147369.068,104679.802,1032550.09,39694.399,1072244.489,48203.76
2021,1506609,Santa Maria do Pará,105234.825,27652.62,106131.314,103358.321,342377.08,29265.08,371642.16,14790.55
2021,1506708,Santana do Araguaia,379315.467,141652.939,390630.242,292124.831,1203723.479,178248.147,1381971.626,18185.03
2021,1506807,Santarém,442113.314,563907.408,3180360.174,1337183.602,5523564.498,866963.813,6390528.311,20725.66
2021,1506906,Santarém Novo,11704.756,1987.221,8038.069,36857.26,58587.306,1478.124,60065.43,8838.35
2021,1507003,Santo Antônio do Tauá,160572.47,55000.895,75802.159,147390.667,438766.192,36802.918,475569.11,14702.56
2021,1507102,São Caetano de Odivelas,58502.663,5439.629,28955.349,84953.926,177851.567,5339.615,183191.182,10061.58
2021,1507151,São Domingos do Araguaia,107269.484,13817.448,90943.865,124505.41,336536.207,22485.07,359021.277,13837.78
2021,1507201,São Domingos do Capim,204220.646,14424.233,50738.342,159399.164,428782.385,9627.894,438410.279,13579.38
2021,1507300,São Félix do Xingu,879583.556,186707.781,327949.307,494497.996,1888738.641,120383.433,2009122.073,14802.13
2021,1507409,São Francisco do Pará,108779.009,11983.527,52649.611,76108.319,249520.467,14853.473,264373.94,16546.12
2021,1507458,São Geraldo do Araguaia,175716.081,155056.881,146086.098,130310.537,607169.597,103514.777,710684.374,28929.59
2021,1507466,São João da Ponta,16515.504,1730.949,6168.921,31347.402,55762.776,1644.302,57407.078,9120.92
2021,1507474,São João de Pirabas,31753.387,6669.5,33056.892,103200.457,174680.235,7487.454,182167.689,7771.66
2021,1507508,São João do Araguaia,70257.619,10509.579,24534.605,72532.856,177834.659,9055.633,186890.292,13249.93
2021,1507607,São Miguel do Guamá,248068.914,47210.289,173874.981,272702.468,741856.652,51281.971,793138.622,13160.19
2021,1507706,São Sebastião da Boa Vista,66735.7,5524.013,32726.821,133453.076,238439.611,6587.936,245027.546,8974.71
2021,1507755,Sapucaia,56540.62,6982.925,27635.158,39791.934,130950.638,10225.633,141176.27,23189.27
2021,1507805,Senador José Porfírio,105172.954,9725.604,45597.043,76740.156,237235.756,9045.563,246281.319,21785.17
2021,1507904,Soure,53587.834,7360.233,55139.024,114698.946,230786.038,11016.941,241802.979,9389.68
2021,1507953,Tailândia,154773.953,178261.041,366231.58,422124.409,1121390.983,170331.498,1291722.481,11579.35
2021,1507961,Terra Alta,8621.476,2698.747,14744.043,54590.585,80654.851,2391.25,83046.102,6937.27
2021,1507979,Terra Santa,25487.82,303399.46,76049.109,101404.318,506340.706,13200.418,519541.124,27253.9
2021,1508001,Tomé-Açu,224586.666,109070.711,265619.89,335741.934,935019.201,105615.989,1040635.19,16107.91
2021,1508035,Tracuateua,82239.584,18505.332,35324.761,142321.814,278391.491,6938.675,285330.166,9044.03
2021,1508050,Trairão,96834.565,12840.521,100087.778,85923.186,295686.049,31836.777,327522.826,16931.49
2021,1508084,Tucumã,177158.362,129980.21,355211.876,177257.058,839607.505,144815.665,984423.17,24210.5
2021,1508100,Tucuruí,73736.989,4178635.944,617834.155,590786.721,5460993.81,153507.519,5614501.329,48149.75
2021,1508126,Ulianópolis,1376072.238,142737.496,181270.543,240506.194,1940586.472,55297.59,1995884.062,32043.86
2021,1508159,Uruará,281379.785,35213.998,191359.343,214880.714,722833.841,51696.19,774530.03,17062.01
2021,1508209,Vigia,97151.299,15396.082,127922.696,205754.679,446224.757,30561.877,476786.634,8724.37
2021,1508308,Viseu,225758.649,19899.601,79244.026,276871.921,601774.198,16794.281,618568.478,9961.97
2021,1508357,Vitória do Xingu,107917.782,3865939.893,84357.132,140534.619,4198749.427,32028.084,4230777.51,274351.7
2021,1508407,Xinguara,184086.295,316878.854,560861.013,243231.05,1305057.212,299962.964,1605020.176,35340.41
2021,1600055,Serra do Navio,3926.101,4404.31,15665.91,64945.061,88941.382,3213.495,92154.877,16524.09
2021,1600105,Amapá,28583.102,4595.874,26865.827,95519.122,155563.924,3979.341,159543.266,17220.0
2021,1600154,Pedra Branca do Amapari,7110.505,142197.327,55795.196,192869.746,397972.774,55351.351,453324.125,25720.52
2021,1600204,Calçoene,16007.332,9920.285,37939.467,112702.503,176569.587,7926.113,184495.7,16052.88
2021,1600212,Cutias,22728.846,1930.175,8334.786,60094.129,93087.936,1537.185,94625.121,15220.38
2021,1600238,Ferreira Gomes,3229.019,439548.703,28037.379,101372.13,572187.231,6194.247,578381.478,70958.35
2021,1600253,Itaubal,11715.57,2496.102,9179.29,62291.553,85682.516,2208.404,87890.92,15338.73
2021,1600279,Laranjal do Jari,13271.415,366774.655,196686.28,525162.098,1101894.449,32692.675,1134587.123,21693.0
2021,1600303,Macapá,71439.507,1068726.931,5643417.881,4962711.129,11746295.448,1191764.57,12938060.018,24768.62
2021,1600402,Mazagão,27650.66,35177.525,58143.798,235749.43,356721.414,21012.986,377734.4,16812.11
2021,1600501,Oiapoque,18065.061,27980.389,150929.31,299264.782,496239.541,32679.254,528918.795,18536.44
2021,1600535,Porto Grande,33768.319,21172.662,68879.465,234815.772,358636.218,15329.947,373966.165,16311.17
2021,1600550,Pracuúba,18978.166,1758.443,6833.079,55665.581,83235.269,1353.242,84588.511,15752.05
2021,1600600,Santana,19031.162,217404.55,847524.591,1223591.746,2307552.049,205164.724,2512716.773,20132.66
2021,1600709,Tartarugalzinho,44487.237,5555.781,27458.469,179725.16,257226.648,4711.327,261937.975,14378.77
2021,1600808,Vitória do Jari,6368.668,15955.716,33398.968,171915.783,227639.136,9286.135,236925.27,14296.72
2021,1700251,Abreulândia,74730.016,2743.122,9664.574,23144.709,110282.421,1852.338,112134.759,42979.98
2021,1700301,Aguiarnópolis,17292.131,21956.214,45844.36,51230.851,136323.556,29156.277,165479.833,23475.65
2021,1700350,Aliança do Tocantins,472908.832,6296.059,72123.267,43472.902,594801.059,21770.282,616571.342,116268.4
2021,1700400,Almas,183498.054,6912.179,24691.477,51962.89,267064.6,6675.977,273740.577,39643.82
2021,1700707,Alvorada,152194.498,42885.209,146123.308,65048.041,406251.056,67860.294,474111.349,56569.78
2021,1701002,Ananás,42526.925,4488.129,34258.264,69557.592,150830.909,8938.444,159769.353,16933.69
2021,1701051,Angico,10233.649,1661.377,6295.633,28757.975,46948.634,1327.529,48276.163,13892.42
2021,1701101,Aparecida do Rio Negro,161632.6,6607.715,38178.025,41229.371,247647.711,8264.562,255912.273,52216.34
2021,1701309,Aragominas,43333.847,1784.093,8618.104,42907.949,96643.993,1797.134,98441.127,17255.24
2021,1701903,Araguacema,148349.98,6923.334,24594.706,54962.666,234830.686,5414.927,240245.613,33261.2
2021,1702000,Araguaçu,200286.224,8542.364,63019.699,64898.781,336747.068,12302.645,349049.713,41464.68
2021,1702109,Araguaína,112274.37,521090.338,2540744.286,1341819.103,4515928.096,723122.345,5239050.441,28129.89
2021,1702158,Araguanã,39949.034,3244.878,10891.205,45416.86,99501.976,2355.825,101857.801,17393.75
2021,1702208,Araguatins,97870.152,19065.133,137430.986,244204.017,498570.288,30719.89,529290.178,14472.16
2021,1702307,Arapoema,60824.281,170126.669,37391.757,48894.817,317237.524,7285.328,324522.852,49244.74
2021,1702406,Arraias,82975.387,8817.723,44556.385,76998.689,213348.183,9961.67,223309.854,21263.55
2021,1702554,Augustinópolis,27449.862,18659.23,103436.924,130908.588,280454.603,24663.864,305118.467,16169.5
2021,1702703,Aurora do Tocantins,19175.902,1854.513,7364.202,28400.366,56794.983,2011.012,58805.996,15438.7
2021,1702901,Axixá do Tocantins,21289.969,3740.441,28201.382,81195.37,134427.162,6664.804,141091.965,14372.21
2021,1703008,Babaçulândia,57533.798,5336.048,16247.217,75748.67,154865.733,3875.745,158741.478,14880.15
2021,1703057,Bandeirantes do Tocantins,52113.614,70648.091,19091.093,31291.407,173144.205,5509.294,178653.5,49202.29
2021,1703073,Barra do Ouro,60887.37,2691.422,11367.176,35875.692,110821.66,2438.356,113260.016,24237.11
2021,1703107,Barrolândia,32502.305,5680.07,29419.654,44298.653,111900.682,10115.608,122016.29,21523.42
2021,1703206,Bernardo Sayão,42800.449,3134.768,14185.329,36490.657,96611.202,6072.846,102684.048,23132.25
2021,1703305,Bom Jesus do Tocantins,83369.167,3909.237,11814.437,38199.246,137292.087,2117.67,139409.756,27228.47
2021,1703602,Brasilândia do Tocantins,13936.01,1408.229,28036.698,21094.827,64475.764,11158.634,75634.398,34054.21
2021,1703701,Brejinho de Nazaré,195158.479,5250.673,21840.159,44225.759,266475.07,6469.821,272944.891,49268.03
2021,1703800,Buriti do Tocantins,44530.152,5812.141,22965.949,82369.563,155677.806,5963.36,161641.165,13881.93
2021,1703826,Cachoeirinha,28901.202,1339.272,5962.679,21137.82,57340.974,1206.0,58546.974,25532.91
2021,1703842,Campos Lindos,706472.171,22034.561,161822.47,80671.248,971000.451,33930.093,1004930.543,95662.12
2021,1703867,Cariri do Tocantins,102970.949,84143.397,169030.855,43630.101,399775.303,117939.61,517714.913,115073.33
2021,1703883,Carmolândia,30368.198,1515.784,8687.681,26754.248,67325.911,1896.572,69222.483,26350.39
2021,1703891,Carrasco Bonito,9489.942,1682.439,5849.293,32512.97,49534.645,1026.453,50561.097,12139.52
2021,1703909,Caseara,284573.842,8939.621,41881.234,44418.461,379813.158,9679.45,389492.608,70637.03
2021,1704105,Centenário,30022.636,1229.852,6877.691,24713.608,62843.787,1713.091,64556.878,21765.64
2021,1704600,Chapada de Areia,19793.8,1208.37,3829.536,14173.196,39004.902,818.994,39823.896,28144.1
2021,1705102,Chapada da Natividade,83513.109,18830.965,14541.697,28408.708,145294.48,3678.751,148973.23,44736.71
2021,1705508,Colinas do Tocantins,92361.369,78659.645,333011.255,261774.734,765807.003,96331.739,862138.742,23769.37
2021,1705557,Combinado,11156.3,3497.459,19784.035,35697.801,70135.596,6388.901,76524.496,15713.45
2021,1705607,Conceição do Tocantins,15022.768,1523.216,13973.646,32968.127,63487.756,4341.142,67828.897,16665.58
2021,1706001,Couto Magalhães,87039.657,8370.814,46207.33,45297.68,186915.48,16557.541,203473.021,35759.76
2021,1706100,Cristalândia,80890.506,8647.189,26305.215,54014.586,169857.496,7436.053,177293.549,24393.72
2021,1706258,Crixás do Tocantins,47272.224,1744.238,8560.079,18737.365,76313.906,2330.808,78644.714,44965.53
2021,1706506,Darcinópolis,126582.115,6074.612,44821.635,46817.244,224295.606,17636.05,241931.656,38709.07
2021,1707009,Dianópolis,237538.164,42750.687,167647.685,158081.141,606017.677,38811.812,644829.488,28401.58
2021,1707108,Divinópolis do Tocantins,134263.508,10505.853,37340.141,55830.145,237939.647,11295.525,249235.172,35676.38
2021,1707207,Dois Irmãos do Tocantins,95409.813,21869.687,26718.278,49570.511,193568.29,22581.041,216149.33,30133.74
2021,1707306,Dueré,130341.015,6426.625,22135.058,38690.21,197592.908,7171.603,204764.51,43697.08
2021,1707405,Esperantina,18028.403,4789.663,14135.098,79000.175,115953.339,2770.658,118723.997,10525.18
2021,1707553,Fátima,24583.082,3426.621,23418.273,29414.071,80842.046,8258.018,89100.065,23300.23
2021,1707652,Figueirópolis,123292.037,6808.739,68444.087,39021.246,237566.109,19186.074,256752.183,49167.4
2021,1707702,Filadélfia,41003.659,4382.558,19268.924,61558.948,126214.089,3109.145,129323.234,14543.77
2021,1708205,Formoso do Araguaia,1071674.301,41145.56,126615.069,138497.775,1377932.705,36105.704,1414038.409,77025.73
2021,1708254,Tabocão,54093.89,5847.466,101552.968,29674.517,191168.841,41728.663,232897.504,89062.14
2021,1708304,Goianorte,90652.788,33541.42,24056.781,39185.087,187436.075,6066.22,193502.296,37675.68
2021,1709005,Goiatins,95969.404,6680.528,26493.729,95335.666,224479.327,6444.841,230924.169,17535.44
2021,1709302,Guaraí,146990.704,38559.677,410569.391,188012.443,784132.216,96270.685,880402.901,33344.81
2021,1709500,Gurupi,135884.02,207473.485,1239004.277,707306.777,2289668.559,358751.832,2648420.391,29950.02
2021,1709807,Ipueiras,20270.786,1535.944,4795.671,20277.949,46880.349,891.174,47771.523,22879.08
2021,1710508,Itacajá,91064.252,3965.78,26479.596,57114.011,178623.64,7636.18,186259.82,24931.04
2021,1710706,Itaguatins,22951.847,2905.003,9789.96,45035.836,80682.646,1928.009,82610.655,14240.76
2021,1710904,Itapiratins,117488.88,3828.974,15556.197,31230.436,168104.487,3417.628,171522.114,44971.71
2021,1711100,Itaporã do Tocantins,37273.628,1268.892,6744.024,21693.151,66979.696,3000.41,69980.106,29013.31
